episode steps reward
300 2753.069 -178.3104857306665
301 2825.084 -185.34646560056535
302 2836.1169999999997 -186.55918228592714
303 2825.4500000000003 -185.4929317373167
304 2834.292 -186.64849982766336
305 2835.536 -186.7371417823134
306 2860.6580000000004 -189.16138747559066
307 2854.88 -188.55553037626856
308 2888.8820000000005 -192.11945535412028
309 2836.663 -186.45200776573583
310 2817.657 -184.29509245064688
311 2742.823 -176.56828505072517
312 2681.449 -170.23017441690587
313 2675.0860000000002 -169.60080477442338
314 2655.407 -167.3942706773253
315 2646.101 -166.44161998513113
316 2642.701 -166.24895142909497
317 2696.4030000000002 -171.61321904763736
318 2664.283 -168.4544507503467
319 2657.599 -167.6095386498916
320 2649.422 -166.94690564317915
321 2650.1220000000003 -167.4432109438897
322 2700.516 -172.29675373652833
323 2657.167 -167.81454483722297
324 2663.084 -168.50803152524955
325 2679.6159999999995 -170.10014770597616
326 2680.596 -169.86730663597987
327 2620.785 -163.68337761557297
328 2666.7000000000003 -168.18398094790027
329 2705.3010000000004 -172.1336034199134
330 2742.7129999999997 -176.00168308107493
331 2768.92 -178.6627593683289
332 2772.536 -179.2308908863857
333 2801.323 -182.4867149669212
334 2766.29 -178.87464569497544
335 2778.4919999999997 -180.14886876341015
336 2758.376 -178.02961721181595
337 2808.976 -183.19920180056948
338 2796.286 -182.05800098267716
339 2789.844 -181.53558137490072
340 2754.966 -177.67016684128316
341 2722.666 -174.4180684536895
342 2748.547 -177.12748794112366
343 2756.39 -177.78331729792347
344 2782.4389999999994 -180.15229258017638
345 2762.8539999999994 -178.28732871203079
346 2815.8709999999996 -183.85594823646207
347 2762.54 -178.47426760865204
348 2729.418 -175.2096823496781
349 2749.0150000000003 -177.2202093560931
350 2751.386 -177.60099977316443
351 2733.3189999999995 -175.68431461885348
352 2731.3419999999996 -175.32524290164298
353 2771.345 -179.32704619404245
354 2747.2949999999996 -177.2067378914076
355 2758.907 -178.45646107649986
356 2727.33 -175.32586394450783
357 2745.418 -177.50737167745638
358 2781.682 -181.23302368535937
359 2758.338 -178.75586506355745
360 2733.968 -176.1250294000532
361 2796.1940000000004 -182.57664727177357
362 2756.8810000000003 -178.64148374305253
363 2712.79 -174.41607957384986
364 2696.595 -172.6080434599133
365 2726.584 -175.63459422678906
366 2675.3460000000005 -170.50045544540745
367 2673.9100000000003 -170.38453085610178
368 2626.6530000000007 -165.3681971571121
369 2634.3630000000003 -166.33237668904468
370 2617.175 -164.80937286832122
371 2562.618 -159.14180204744815
372 2567.732 -159.5653344664476
373 2543.027 -157.03387045788116
374 2578.615 -160.71225240168832
375 2534.8579999999997 -156.27374845822402
376 2533.7760000000003 -156.01370699883844
377 2540.091 -156.59492338766842
378 2547.951 -157.4372091594712
379 2520.0100000000007 -154.61866684753917
380 2593.807 -162.1052124527925
381 2621.4970000000003 -164.7035807478562
382 2631.021 -165.80808850705017
383 2679.585 -170.5372808316742
384 2691.678 -171.9862367664836
385 2709.368 -173.76633089789152
386 2750.267 -178.14312579155688
387 2714.205 -174.23325835044844
388 2734.923 -176.42509470648605
389 2757.808 -178.7467876082905
390 2728.083 -175.86791545674623
391 2728.691 -176.11215437354628
392 2703.9829999999993 -173.6212241275959
393 2640.1629999999996 -167.2996804100964
394 2615.058 -164.41459460231323
395 2579.698 -160.83315737399118
396 2582.829 -160.8786203434069
397 2604.1670000000004 -163.04308201140697
398 2602.416 -162.88610422772302
399 2608.424 -163.37699415390904
400 2574.7830000000004 -159.74216897367052
401 2537.041 -155.7614360870692
402 2542.5789999999993 -156.26179699424114
403 2579.8269999999998 -159.85263517502844
404 2600.436 -161.90112966752616
405 2613.525 -163.42749203982527
406 2613.47 -163.6039225546162
407 2613.3089999999997 -163.5237644014482
408 2611.513 -163.22938140959428
409 2608.1040000000003 -162.98936217513403
410 2610.579 -163.32832893167335
411 2609.934 -163.33447241078449
412 2636.263 -166.23631526984985
413 2623.66 -165.25831046492152
414 2634.382 -166.6548066132438
415 2662.063 -169.06712009678694
416 2667.398 -169.54999851263355
417 2696.904 -172.5178994144528
418 2675.869 -170.29255543515652
419 2653.805 -168.05686077193772
420 2688.16 -171.63231234234595
421 2737.28 -176.77568566396184
422 2691.826 -171.876276436135
423 2751.457 -177.79575443750645
424 2722.7129999999997 -174.54792991073984
425 2693.6099999999997 -171.59576750779306
426 2661.7889999999998 -168.35431256683273
427 2626.1519999999996 -165.3332466147937
428 2684.327 -171.4898168097312
429 2647.111 -167.71362301421135
430 2609.4970000000003 -163.7653511365084
431 2575.2029999999995 -160.06217358586704
432 2597.5729999999994 -162.64629918794202
433 2491.1639999999998 -151.60436839963575
434 2491.7349999999997 -151.8336147811417
435 2535.6940000000004 -156.41714922917632
436 2603.3450000000003 -163.57330435818466
437 2635.999 -166.41180435957617
438 2585.4289999999996 -161.15859060413987
439 2647.216 -167.16605656711087
440 2655.954 -168.19697561360607
441 2675.176 -170.173382187058
442 2657.2079999999996 -168.22788900408972
443 2720.7329999999997 -174.67517497714192
444 2718.025 -174.38476560607688
445 2695.1989999999996 -171.98282409807288
446 2636.173 -165.51083553731368
447 2611.809 -163.02290304412745
448 2634.714 -165.31978167924746
449 2614.9049999999997 -163.4535528853559
450 2621.1240000000003 -163.9037418439941
451 2600.617 -162.06110233732142
452 2605.184 -162.68819613377298
453 2570.941 -159.22028633568704
454 2534.502 -155.37464823304703
455 2512.855 -153.35106841846738
456 2532.651 -155.52345901912545
457 2573.4759999999997 -159.86719848077945
458 2528.316 -155.04536968549436
459 2563.901 -158.89235244499946
460 2544.688 -156.95752229631282
461 2567.166 -159.1083569505284
462 2603.549 -162.51983478767008
463 2586.426 -160.6683894228098
464 2638.926 -166.0561463334496
465 2632.5330000000004 -165.1672615208998
466 2578.324 -159.62030830838475
467 2510.871 -152.72136567993698
468 2548.606 -156.8777107065596
469 2521.8409999999994 -154.0695148827362
470 2541.0169999999994 -156.07259554163056
471 2531.399 -154.99695658994247
472 2501.567 -152.06887128725066
473 2564.255 -158.79031247018148
474 2545.1070000000004 -157.16691293575886
475 2554.9070000000006 -158.28719129847988
476 2552.1130000000003 -158.05169016204272
477 2614.9970000000003 -164.36028104572142
478 2603.2850000000008 -163.11487128487778
479 2566.84 -159.28233098532942
480 2603.7490000000003 -162.89392567997464
481 2607.15 -163.15883551424463
482 2627.8689999999997 -165.3066616208896
483 2577.259 -159.9991084896498
484 2571.004 -159.20739990857655
485 2571.5049999999997 -159.4056754459644
486 2594.6240000000003 -161.86658936071353
487 2579.174 -160.2940458371754
488 2571.726 -159.42277739331126
489 2583.3780000000006 -160.68380827117275
