episode steps reward
56 2475.8419999999996 -194.13052132125355
57 2466.221 -193.67401809751854
58 2487.5370000000003 -197.2414324335013
59 2474.652 -196.84081548879377
60 2421.889 -191.33547741806197
61 2439.077 -193.23283820698506
62 2425.5690000000004 -191.29174382857002
63 2443.3210000000004 -193.48575270692632
64 2397.957 -189.1667997607047
65 2339.886 -183.87053870522004
66 2306.1989999999996 -180.64049249292964
67 2327.5900000000006 -182.31239436638236
68 2318.588 -181.3220284328954
69 2348.7920000000004 -183.69840678610757
70 2417.106 -190.56146922994841
71 2414.8030000000003 -190.2001144233375
72 2397.002 -188.10112286848775
73 2350.3599999999997 -182.9535367205013
74 2382.248 -185.11100095316382
75 2427.095 -188.97567924284039
76 2431.6220000000003 -188.0552629779429
77 2394.8940000000002 -183.85685035303996
78 2339.901 -177.1030825443467
79 2301.6940000000004 -173.09532209873095
80 2223.9919999999997 -165.23918016367253
81 2158.175 -157.7189953013342
82 2127.38 -155.44291873937212
83 2135.415 -156.4038398232973
84 2091.2470000000003 -151.9559637958873
85 2069.3910000000005 -149.01116405038402
86 2023.5949999999998 -144.53444957274812
87 2026.304 -145.3041117963301
88 2008.253 -143.27049520080115
89 1969.6439999999998 -139.44519155609896
90 1953.1800000000003 -137.42072788490242
91 1949.244 -137.5531659357269
92 1941.3110000000001 -136.77708637749475
93 1961.9919999999997 -138.38599645083931
94 1967.1320000000003 -138.97272399471294
95 1939.812 -136.34468136754958
96 1957.2810000000002 -137.95422533912023
97 1962.8780000000002 -138.08925329477032
98 1949.271 -136.3171800058032
99 1960.145 -137.516632602327
100 1949.703 -136.138005857761
101 1979.475 -138.9071027143826
102 1967.611 -136.15036447331914
103 1957.6770000000001 -134.54837071426306
104 1975.782 -135.9287737512334
105 1957.9209999999998 -134.18985543795034
106 1926.45 -130.69033827966229
107 1886.5590000000004 -126.24319521595119
108 1907.8740000000003 -128.6987207812214
109 1889.821 -126.15466817347642
110 1913.164 -128.72887768713585
111 1863.2839999999997 -123.98777007233653
112 1870.1080000000002 -125.11906841218565
113 1833.3910000000003 -122.02926115294288
114 1780.9160000000004 -116.90629963297094
115 1760.962 -114.91431759230827
116 1749.0870000000002 -113.69801274749959
117 1729.554 -112.16260133166254
118 1685.2940000000003 -107.3178827145587
119 1673.943 -106.89517867537839
120 1629.035 -102.96669316912889
121 1666.306 -107.55542183937064
122 1659.4440000000002 -106.66745889381278
123 1700.493 -111.60379828035782
124 1722.214 -114.49497251345106
125 1741.661 -117.52276663905764
126 1736.7099999999998 -117.17130604148913
127 1737.7810000000002 -118.13468483423848
128 1771.327 -122.16517554965328
129 1736.533 -118.48672195093755
130 1742.646 -118.63967667609613
131 1701.0490000000002 -113.47087870194862
132 1691.123 -112.4838225836792
133 1657.5469999999998 -108.79689384418786
134 1620.646 -104.48651186964844
135 1604.1839999999997 -101.61753802071895
136 1618.37 -103.07060585597132
137 1625.467 -102.48081444382208
138 1623.268 -102.1359784087326
139 1660.485 -106.52955750337367
140 1677.516 -107.94047882170905
141 1686.391 -108.82318753568264
142 1679.959 -108.40131215855686
143 1659.738 -105.7415217652443
144 1667.485 -106.56572206091792
145 1638.4240000000002 -104.10802383595146
146 1616.9189999999999 -101.70286863311884
147 1621.126 -101.93474307205096
148 1582.537 -98.0290234402809
149 1556.925 -94.896394875881
150 1521.896 -91.28471653676506
151 1511.979 -89.73815860373546
152 1504.925 -88.55268983108832
153 1491.291 -86.76638344049849
154 1499.2649999999999 -87.12951436337981
155 1517.77 -87.7699190332163
156 1524.4850000000001 -88.51955878161941
157 1496.9550000000002 -85.72761491381497
158 1496.2800000000002 -85.20109377520444
159 1504.354 -85.26025774326425
160 1498.8650000000002 -84.74156444679763
161 1493.693 -84.38872875749327
162 1485.352 -83.0640359151719
163 1482.7859999999998 -82.94860572904608
164 1451.5349999999999 -80.60785128043112
165 1446.3930000000003 -80.39107267058895
166 1437.904 -79.2258956202197
167 1444.761 -80.08740840437947
168 1443.203 -79.8835107813129
169 1445.876 -79.56116743636221
170 1461.656 -81.11492218987516
171 1456.684 -80.1519264244826
172 1449.515 -79.43412566591947
173 1442.408 -78.22752978219967
174 1467.3600000000001 -80.27232944989677
175 1447.31 -78.57451033552965
176 1424.2530000000002 -76.6987452657792
177 1401.768 -74.62231825094757
178 1369.565 -71.58180451485809
179 1334.407 -68.28460570158128
180 1326.5 -67.3896552755256
181 1326.5520000000001 -67.51162138501105
182 1305.813 -66.24745296927424
183 1296.471 -65.87500028995939
184 1264.487 -62.21246439685291
185 1272.3449999999998 -62.56547599537159
186 1259.6480000000001 -61.277946274774344
187 1279.6350000000002 -62.70936912020504
188 1283.239 -63.45775396536102
189 1323.211 -67.64488921455498
190 1329.399 -68.2589341284008
191 1318.0369999999998 -67.65520660931075
192 1317.114 -67.22607246781052
193 1314.632 -67.07140290844478
194 1322.16 -67.19612154706986
195 1347.131 -70.01818254442443
196 1367.301 -72.12207177989077
197 1341.157 -69.99142385243732
198 1351.697 -70.08656010669574
199 1325.5859999999998 -67.31428018467412
200 1321.145 -67.09170858163267
201 1335.2669999999998 -68.11930562509181
202 1319.1560000000002 -66.43814084025459
203 1309.611 -65.07761465500374
204 1308.946 -64.7908595922872
205 1287.866 -62.76653613490172
206 1275.3339999999998 -60.97151262285346
207 1275.41 -60.5671545486436
208 1276.9560000000001 -60.63903142780915
209 1284.403 -61.699133148232434
210 1265.257 -59.05089246550763
211 1236.6690000000003 -56.411505832398326
212 1251.0420000000001 -58.009900971210904
213 1266.9009999999998 -59.5755256818818
214 1244.283 -57.500036322804114
215 1205.1689999999999 -52.88028294817123
216 1214.7390000000003 -53.56546868782173
217 1211.9450000000002 -53.46697908996788
218 1199.676 -52.04151477736743
219 1182.488 -49.68969678110881
220 1155.486 -47.22794151166768
221 1166.9389999999999 -47.76417162792182
222 1153.6519999999998 -45.67978200041937
223 1140.3 -43.96985668345466
224 1161.7059999999997 -45.9593748202719
225 1188.602 -48.860858695429215
226 1163.05 -46.18296385639092
227 1169.0130000000001 -46.122710700940964
228 1179.7570000000003 -47.70917868349947
229 1203.4240000000002 -50.17371116254027
230 1244.8440000000003 -53.69516840754678
231 1258.2149999999997 -55.42729204359248
232 1299.649 -59.4409270851459
233 1331.087 -62.5365380391431
234 1314.9389999999999 -61.485303412259704
235 1290.4189999999999 -58.941407145275285
236 1306.9509999999998 -61.15684468648102
237 1301.3500000000001 -61.56229219909517
238 1299.925 -60.83715313620996
239 1294.835 -60.61523097415123
240 1306.821 -62.59222996071047
241 1279.293 -59.76365839256679
242 1247.321 -57.430868673076304
243 1236.117 -56.52350158094839
244 1241.955 -57.252163352653874
245 1244.228 -57.85840591391674
246 1240.5710000000001 -57.39089584778746
247 1248.2350000000001 -57.73776868387016
248 1238.6830000000002 -57.397982069694535
249 1232.558 -56.86218105954826
250 1191.7 -53.1512792369046
251 1200.626 -53.77844881758831
252 1206.594 -54.03792524714612
253 1190.9140000000002 -52.488273270965806
254 1203.422 -53.38365424050964
255 1222.8290000000002 -55.05756576498952
256 1235.575 -56.460061787504245
257 1220.8110000000001 -54.70113076617798
258 1224.4330000000002 -54.76714082469691
259 1227.669 -55.45439578246501
260 1213.218 -53.22777248402173
261 1216.81 -53.25461675226383
262 1203.454 -51.51378943112538
263 1199.672 -50.92116468544017
264 1186.666 -50.0780357508058
265 1174.04 -48.93405172172302
266 1171.727 -48.672527199636264
267 1164.775 -47.34823119907237
268 1155.984 -45.81247725428635
269 1130.8899999999999 -42.50086730728029
270 1156.873 -44.80881526809348
271 1131.905 -42.59814358804891
272 1166.5459999999998 -46.47163641791732
273 1133.4829999999997 -43.07949148780186
274 1140.172 -43.494258328069535
275 1136.8529999999998 -42.92670206366087
276 1114.8480000000002 -40.42092264274183
277 1129.083 -42.35667383648662
278 1125.506 -42.3948397814673
279 1126.3170000000002 -42.73447826888061
280 1115.693 -41.9238893573308
281 1114.757 -41.3931030722603
282 1060.543 -35.76359364707415
283 1084.2859999999998 -38.02421248745769
284 1046.289 -34.05725760731777
285 1041.898 -33.581089359422045
286 1038.426 -33.11061143437614
287 1052.9699999999998 -34.94238054328082
288 1063.5170000000003 -36.013353862626914
289 1053.93 -34.98569354016341
290 1043.9870000000003 -33.8707297862327
291 1035.424 -33.17681340950217
292 1035.972 -33.15220549232545
293 1047.02 -33.894022762089016
294 1049.307 -33.972932870822405
295 1052.7549999999999 -34.50665024186531
296 1059.2860000000003 -35.00735113583046
297 1043.0140000000001 -33.361135743174
298 1052.756 -34.00987516055327
299 1061.974 -34.73486720430257
300 1076.2060000000001 -36.56746593266905
301 1106.693 -39.73221582802869
302 1120.6799999999998 -41.057060442557905
303 1110.434 -40.91355872796386
304 1107.477 -40.523140012925424
305 1108.548 -40.545183538467256
306 1121.948 -42.42666673332694
307 1109.0549999999998 -40.93650589751157
308 1093.239 -40.205899509050646
309 1082.536 -39.57267097145
310 1079.417 -38.835114418444434
311 1065.905 -37.516158889553004
312 1072.293 -38.03014774255544
313 1053.538 -35.95074022849905
314 1074.577 -37.8844728030353
315 1065.576 -36.92060250285558
316 1051.211 -35.12620418570882
317 1050.235 -35.217548613003785
318 1043.261 -33.7820482778886
319 1036.274 -32.838796819922734
320 1006.756 -29.912916121020423
321 998.5410000000002 -28.78165297920072
322 977.577 -26.30962773225363
323 981.8369999999999 -26.256640668065778
324 1002.5059999999997 -28.20829324244246
325 993.143 -26.834482558802506
326 985.3620000000001 -25.89733766381307
327 991.068 -26.063269502281816
328 1026.3919999999998 -29.388150156847843
329 1051.8959999999997 -31.620049481826914
330 1092.0949999999998 -35.858064430342495
331 1092.0790000000002 -36.06071971533284
332 1112.8839999999996 -38.44844052381438
333 1120.9850000000001 -39.70087383491054
334 1106.0529999999999 -38.420238706800305
335 1115.167 -39.594092116964596
336 1116.601 -39.85943526578983
337 1100.568 -38.406956798804096
338 1074.5220000000002 -35.979195409200514
339 1052.169 -33.57398761998734
340 1045.573 -32.68331866127024
341 1038.474 -31.889046874944768
342 1040.8899999999999 -32.47423813232747
343 1036.672 -31.575775640705245
344 1027.074 -30.417172662493993
345 1016.832 -29.491273401862266
346 1030.1100000000001 -30.574866756994368
347 1046.808 -32.21979944694655
348 1040.672 -31.805913365823802
349 1041.117 -32.11038617059246
350 1031.6619999999998 -30.874136091635915
351 1042.2939999999999 -31.926419854361427
352 1044.643 -31.899546594833282
353 1052.365 -32.88240960823845
354 1066.952 -34.211307665300616
355 1079.6839999999997 -35.221351726289164
356 1079.06 -35.385999859443515
357 1072.3270000000002 -34.49217334075154
358 1088.433 -36.139674943652366
359 1098.608 -37.538357106897294
360 1092.4329999999998 -37.085619258312434
361 1095.743 -37.38604593983178
362 1074.4959999999996 -35.01716704646166
363 1077.3659999999998 -35.3134509596499
364 1065.2779999999998 -34.42453198252446
365 1054.1680000000001 -33.43602071807278
366 1036.258 -31.461309589796713
367 1045.306 -32.26294547133923
368 1018.936 -29.04513070595531
369 1017.6910000000001 -28.47994289926645
370 1021.0989999999999 -28.773605397206815
371 1006.3099999999998 -27.174446484806918
372 1017.382 -28.66635920653666
373 994.3040000000001 -26.525922690508644
374 991.3429999999998 -26.614037092936837
375 1008.156 -28.62615670194066
376 1008.9679999999998 -28.562072289452185
377 1014.1969999999998 -29.28466622251009
378 1008.524 -28.95337355803675
379 1006.4230000000001 -29.1030086735718
380 1008.2130000000001 -29.228910496723643
381 1008.0849999999998 -29.106814196875565
382 994.668 -27.746993289473238
383 1000.225 -28.045038165745684
384 988.6870000000001 -26.584483321035577
385 992.327 -26.661968585212026
386 988.0750000000002 -26.39355995428958
387 968.3320000000001 -24.35622229875093
388 977.829 -25.492376377704613
389 982.323 -25.97450903707239
390 971.2759999999998 -24.967564127441324
391 970.3259999999998 -25.497619319465905
392 969.833 -25.739673539287224
393 979.0360000000001 -26.92185267655711
394 976.9280000000001 -26.689702935560433
395 987.4460000000001 -27.672830961798645
396 999.6780000000001 -28.725148710836454
397 1007.616 -29.648166399532535
398 1017.153 -30.300123480787356
399 1011.1720000000001 -30.039530635968895
400 1038.415 -32.98803290539081
401 1057.517 -34.87684147642409
402 1065.714 -35.36710191922417
403 1075.8899999999999 -36.43184384379064
404 1092.9189999999996 -38.11201782818647
405 1081.5389999999998 -37.035331321889075
406 1076.922 -37.0757127135458
407 1067.636 -36.119550684205
408 1056.165 -34.99835819263869
409 1063.673 -35.61109161024141
410 1050.964 -34.34206053057888
411 1025.266 -31.569869072880135
412 1026.334 -31.623889871962653
413 1012.8919999999998 -30.330328723298113
414 997.4640000000002 -29.04546252217965
415 978.57 -27.132840873082564
416 969.0899999999999 -26.16472187506371
417 964.4359999999999 -25.97302297455092
418 953.733 -24.940940985401504
419 956.6210000000001 -24.946248467081936
420 920.1769999999999 -21.451654232126057
421 940.2319999999997 -23.333179388822394
422 940.5930000000001 -23.526717787943568
423 947.079 -24.216367207553873
424 956.57 -24.94661122710906
425 977.2030000000001 -27.58874634654564
426 991.2760000000002 -29.165989817451056
427 999.6480000000001 -29.6160613797601
428 1010.442 -30.833554786662358
429 998.9869999999999 -29.81480814105972
430 1024.097 -32.12272785359583
431 996.833 -29.916121111033572
432 987.7410000000002 -28.87649283272868
433 981.292 -28.208068290827793
434 959.9189999999999 -25.937235529577425
435 950.7610000000001 -24.071724912274014
436 936.8209999999999 -22.260402424686554
437 929.034 -21.559020163001982
438 929.3390000000002 -21.54324039834669
439 909.551 -19.317492357922337
440 913.1490000000001 -20.19754706788025
441 927.7000000000002 -21.38839383611184
442 936.6119999999999 -22.28006012665562
443 932.729 -21.607558017909426
444 944.768 -22.98557197040636
445 930.5529999999999 -22.358502500355254
446 947.1540000000001 -24.355369997215973
447 950.287 -24.84039935652454
448 932.3979999999999 -23.25803474900824
449 934.5769999999999 -23.41982659363011
450 919.8400000000001 -21.626329189078902
451 931.0090000000002 -22.472879655804086
452 912.711 -20.818587828966507
453 912.232 -20.811897841151364
454 905.1959999999999 -20.089222495992484
455 913.5649999999999 -20.54125366740046
456 905.6529999999999 -19.789925686234557
457 897.5289999999999 -18.606763614985567
458 914.2529999999999 -20.620088393749572
459 946.2059999999999 -23.76627565638812
460 955.3599999999999 -24.775563783122415
461 952.4219999999999 -24.539792235051237
462 961.2199999999999 -25.377298547036695
463 964.042 -25.867547490722785
464 982.5899999999999 -27.61218434188329
465 964.043 -26.461964270443097
466 958.9549999999999 -25.712095159175625
467 974.5200000000001 -27.81837836579573
468 969.0810000000001 -27.369283000986155
469 946.8510000000002 -25.4559495313562
470 934.8860000000001 -23.774680413843367
471 911.141 -21.17791353711777
472 909.124 -20.585045959836947
473 914.1349999999999 -21.182097555502985
474 910.722 -20.83741864340469
475 911.838 -20.18455171949416
476 905.677 -19.48546629307695
477 901.6020000000001 -18.86812105693692
478 888.984 -17.75860881030617
479 891.693 -17.960162120190745
480 918.077 -21.13481493273978
481 936.488 -23.393807324686644
482 926.1619999999999 -22.84676081315215
483 937.0879999999997 -23.656055973061093
484 922.4949999999999 -22.18685829032627
485 920.2060000000001 -21.815400228461073
486 908.077 -20.864896762412585
487 904.6659999999999 -20.617671038015306
488 918.5629999999999 -21.639158717964484
489 917.926 -21.814617576665857
