episode steps reward
153 2160.8630000000003 -123.18184542793833
154 2200.78 -127.1657561255206
155 2207.389 -127.58701937916237
156 2201.6259999999997 -126.91774022221205
157 2145.648 -121.26887021464825
158 2158.9119999999994 -122.4140686506933
159 2193.098 -125.9958362735553
160 2184.3679999999995 -125.28633665302159
161 2180.355 -124.88142195764601
162 2167.439 -123.52331559900782
163 2160.899 -122.90651885521454
164 2136.995 -120.67605914753759
165 2177.1050000000005 -124.73879051741463
166 2213.8869999999997 -128.55595287961154
167 2229.996 -130.25459837962225
168 2221.318 -129.4885905386495
169 2194.0370000000003 -126.74732808640033
170 2211.066 -128.3941901800519
171 2177.4570000000003 -124.82375162258745
172 2204.3210000000004 -127.72591416232358
173 2186.481 -125.76230331232595
174 2192.299 -126.5211369430497
175 2164.743 -123.89163251108803
176 2109.124 -118.08833311095968
177 2107.7850000000003 -118.06584620053259
178 2089.447 -116.26819134727172
179 2095.1200000000003 -116.93299944278215
180 2086.5400000000004 -115.86800562646093
181 2112.201 -118.69776376559193
182 2114.8309999999997 -118.8553670342034
183 2095.943 -116.84931256142656
184 2049.7529999999997 -112.1835943778508
185 2048.9300000000003 -112.03020864516104
186 2055.3650000000002 -112.97481941541598
187 2042.7 -111.46823654980172
188 2026.479 -109.76380272575179
189 2009.4500000000003 -107.96437553762169
190 2028.58 -109.97270346919974
191 2005.6440000000002 -107.95344973954514
192 1949.934 -102.42815594847625
193 1983.364 -106.0709936389461
194 1983.0639999999999 -105.91509256150498
195 1996.3149999999998 -107.33681205785328
196 2018.229 -109.78447213948513
197 2029.557 -111.21696172274964
198 2077.2939999999994 -115.96127565229112
199 2122.3630000000003 -120.61674561020705
200 2124.6220000000003 -121.07216185840215
201 2168.987 -125.51964208814363
202 2163.077 -125.16577778431335
203 2124.382 -121.47387319694865
204 2136.098 -122.60246269133043
205 2143.8059999999996 -123.38703889517532
206 2102.6639999999998 -119.00400870298131
207 2122.958 -120.9572782405744
208 2073.6220000000003 -116.20430274624714
209 2029.4370000000004 -111.7404128274898
210 2006.601 -109.1810659563171
211 1971.334 -105.27781003618331
212 2010.637 -109.11090092119396
213 2018.6510000000003 -109.8155022395428
214 2011.6119999999999 -109.52447480191174
215 2008.4919999999997 -109.20338811113614
216 2016.3219999999997 -109.92772847703525
217 1978.577 -106.20190798127251
218 2002.5309999999997 -108.66176882229138
219 1999.962 -108.23029394410366
220 2019.636 -110.39771490644141
221 2023.923 -110.6964542368075
222 2016.1060000000002 -109.79667184282835
223 2024.605 -110.3160596920878
224 2077.946 -115.14682823879858
225 2066.4759999999997 -113.9777769711009
226 2067.39 -114.19219119134728
227 2076.389 -115.03421797181583
228 2071.069 -114.39400805300541
229 2113.866 -118.7436779461098
230 2072.3660000000004 -114.57793615777109
231 2065.325 -114.0118367127458
232 2063.34 -113.80584490243393
233 2016.4609999999998 -108.96452565132066
234 1980.783 -105.43393376446973
235 1953.105 -102.67507880750694
236 1966.896 -103.86621102388764
237 1935.9560000000001 -100.8988515588864
238 1914.893 -98.63308367876176
239 1859.4720000000002 -93.19502126747724
240 1891.557 -96.35610350309244
241 1908.9299999999998 -98.0320351848234
242 1916.65 -98.62205275344206
243 1917.0729999999999 -98.79564835909196
244 1921.6259999999997 -99.51307812105733
245 1909.946 -98.25843338417529
246 1902.0399999999997 -97.58802136549303
247 1897.8349999999998 -96.93575911108995
248 1909.0530000000003 -98.0567675785828
249 1938.7890000000002 -100.89850480358785
