episode mse top bottom
1 0.0473480029913633 0.0473480029913633 0.0473480029913633
51 0.04171948289076944 0.0481550581016989 0.03528390767983998
101 0.0372066619937738 0.04377342799356175 0.03063989599398585
151 0.03386459719576795 0.04154057395532517 0.026188620436210727
201 0.031677908339669464 0.03986544974131548 0.023490366938023453
251 0.02988382262112559 0.03819303156192533 0.02157461368032585
301 0.02749048488704113 0.03623298837057681 0.018747981403505448
351 0.024678328185562183 0.03286718420942597 0.016489472161698392
401 0.022752442069509972 0.03060228993777368 0.014902594201246264
451 0.01974108333007228 0.02631601441959724 0.013166152240547322
501 0.018396656283690537 0.024268018314224676 0.012525294253156396
551 0.016761278261915175 0.022371445724919576 0.011151110798910773
601 0.015220104274870236 0.020739035685324723 0.009701172864415747
651 0.013389392616196729 0.01802752077101262 0.00875126446138084
701 0.012225438374928788 0.01675021010289165 0.0077006666469659245
751 0.011408707283716273 0.015979443544667786 0.00683797102276476
801 0.010729086571802165 0.014985616821801818 0.0064725563218025126
851 0.009863684200003964 0.013795195161159903 0.005932173238848025
901 0.008886900152704828 0.012633560936098838 0.005140239369310818
951 0.00863879889695446 0.012319109952603467 0.0049584878413054525
1001 0.007841959876575736 0.011405378380943937 0.004278541372207537
1051 0.00739076140304619 0.010708486989314966 0.004073035816777413
1101 0.0068785126888910005 0.010045471923235481 0.0037115534545465205
1151 0.006714030812904959 0.009698466248532234 0.003729595377277683
1201 0.00652909715880705 0.009789993924586324 0.003268200393027776
1251 0.0063500377386245645 0.009377872767707442 0.0033222027095416874
1301 0.006082084814829017 0.009028386758246578 0.003135782871411457
1351 0.005865312216597952 0.008679890601986453 0.003050733831209452
1401 0.00576930199826651 0.00864520839096186 0.002893395605571161
1451 0.005473771905273259 0.008182459942622514 0.002765083867924004
1501 0.005294234767443481 0.007590966355206206 0.0029975031796807563
1551 0.005020697443287854 0.007662582268444862 0.0023788126181308452
1601 0.004805024178975419 0.007184059476163505 0.0024259888817873337
1651 0.0046048262997980234 0.0068145359629699625 0.002395116636626084
1701 0.004450474721011945 0.006557700979930683 0.002343248462093207
1751 0.004399949943811491 0.006547048542353761 0.002252851345269222
1801 0.004279727940097719 0.006374385799434973 0.002185070080760465
1851 0.003992758686715715 0.006095781533569985 0.0018897358398614447
1901 0.0038778982495919745 0.005907148024093322 0.0018486484750906275
1951 0.003914700315965658 0.006150549078622948 0.0016788515533083677
2001 0.0034072202514450456 0.005024224866836827 0.0017902156360532643
2051 0.003536181423920015 0.005374893251732294 0.0016974695961077364
2101 0.003525975250481726 0.0054349525389596415 0.0016169979620038102
2151 0.0037638727993341324 0.005648251902377159 0.0018794936962911058
2201 0.0037093604251700087 0.0057404854036227065 0.0016782354467173113
2251 0.0033610068813501944 0.005011108469916918 0.0017109052927834704
2301 0.003463080060742269 0.0050848091638661125 0.0018413509576184262
2351 0.0033888245713382405 0.005036583849531295 0.001741065293145186
2401 0.003588672805111534 0.005748178394106384 0.0014291672161166843
2451 0.0036757145453550715 0.005846564603092368 0.0015048644876177754
2501 0.003535963249702395 0.005759651610759329 0.0013122748886454615
2551 0.00347362708650306 0.0056493094146938296 0.0012979447583122902
2601 0.0031305828955919667 0.005002119201900625 0.0012590465892833088
2651 0.003242992239135459 0.005065583695578647 0.001420400782692271
2701 0.0029700949943679373 0.004615055722538491 0.001325134266197384
2751 0.003056708221100014 0.004604673930823486 0.0015087425113765424
2801 0.003201588511843521 0.00506744800515482 0.0013357290185322223
2851 0.0029409477041565345 0.004388099189750248 0.0014937962185628212
2901 0.003187211225020277 0.004963316110153149 0.0014111063398874048
2951 0.0034990885373206043 0.0062418445603835485 0.0007563325142576605
3001 0.003314662170709673 0.005248603957869887 0.0013807203835494591
3051 0.0032931719793526555 0.0053279861407622775 0.0012583578179430335
3101 0.0036433111620452967 0.0056551610268398295 0.0016314612972507642
3151 0.0035360274675206105 0.005435163045784498 0.0016368918892567224
3201 0.003374809924414284 0.005361233610127559 0.0013883862387010096
3251 0.0033091284827901123 0.005462435082229492 0.0011558218833507324
3301 0.0032556929144499707 0.005463531442914121 0.00104785438598582
3351 0.002947924078282405 0.0047065087661653186 0.0011893393903994918
3401 0.002784698372679946 0.004315960888315701 0.0012534358570441904
3451 0.002801777377577732 0.004364580338451114 0.00123897441670435
3501 0.0026590176648055236 0.004131467492631776 0.0011865678369792712
3551 0.002953532475731348 0.004668221131101841 0.0012388438203608549
3601 0.0030174775557566774 0.0047944231723408125 0.0012405319391725423
3651 0.0028339534423574646 0.004531254820148956 0.001136652064565973
3701 0.002878433528713876 0.004464130524888338 0.0012927365325394148
3751 0.0027144511734785988 0.004481056322174259 0.0009478460247829383
3801 0.0028688967534309714 0.004517756928848972 0.0012200365780129705
3851 0.002596731137005937 0.004342585600897217 0.0008508766731146573
3901 0.0026304886702323686 0.004392343251842092 0.0008686340886226453
3951 0.002927584760072629 0.004628366063320041 0.001226803456825217
4001 0.002717715652555476 0.004534641365866886 0.0009007899392440666
4051 0.0026144091266220755 0.003963987366795654 0.0012648308864484966
4101 0.0025869652359092467 0.004108515652532514 0.0010654148192859787
4151 0.002554175018086821 0.004136933283737291 0.0009714167524363516
4201 0.0026023862921652984 0.00416167549021978 0.0010430970941108168
4251 0.002771037717302945 0.004805696290284982 0.0007363791443209082
4301 0.0027347875973658333 0.004774289465401187 0.0006952857293304796
4351 0.002675842342323519 0.00427677939440439 0.0010749052902426475
4401 0.002580834991397179 0.004360489993818965 0.0008011799889753926
4451 0.0025626850041211096 0.003874435002156105 0.0012509350060861144
4501 0.002435030374639169 0.0038266847058351754 0.0010433760434431629
4551 0.002357323059169317 0.0037812012362945656 0.0009334448820440687
4601 0.0026974593409205905 0.004460789592871193 0.0009341290889699884
4651 0.002609718015495618 0.0042564238477624 0.0009630121832288356
4701 0.0024505735744894375 0.0039210922646860024 0.0009800548842928728
4751 0.0025690613765807805 0.00404156015528518 0.001096562597876381
4801 0.0025565337286915994 0.004077237598268476 0.0010358298591147232
4851 0.002513012286619227 0.0038075352657179727 0.0012184893075204812
4901 0.002701372004146004 0.004614179390417334 0.0007885646178746736
4951 0.0024089231536645866 0.004084044635468891 0.0007338016718602823
5001 0.0022218778207420036 0.0035301761076621226 0.0009135795338218848
5051 0.002499238459713908 0.0040961752818805194 0.0009023016375472963
5101 0.0025969143260359765 0.004264831824117474 0.0009289968279544791
5151 0.0026371710867779 0.00424517465018654 0.0010291675233692604
5201 0.002263007120266609 0.003704845446115314 0.0008211687944179044
5251 0.002602443560747254 0.004082886882926362 0.0011220002385681457
5301 0.002367413168582787 0.003856919031598879 0.000877907305566695
5351 0.002367596153287072 0.0037851473379034166 0.0009500449686707271
5401 0.002509143340906461 0.004357544525845862 0.0006607421559670602
5451 0.002275940523550299 0.003658701731042556 0.0008931793160580426
