episode mse top bottom
1 0.0473480029913633 0.0473480029913633 0.0473480029913633
51 0.04702425952860868 0.04748465527795439 0.04656386377926298
101 0.046595835467456714 0.047269243439470136 0.04592242749544329
151 0.04623737263679626 0.04706883272353765 0.04540591255005487
201 0.045796740344874444 0.046898547041990445 0.04469493364775844
251 0.045391387696281885 0.04659291871170156 0.044189856680862206
301 0.04483457322564497 0.046237518087258164 0.04343162836403178
351 0.044235154357291806 0.04585323056164439 0.04261707815293922
401 0.043595875145853696 0.04536747158307577 0.041824278708631625
451 0.042981907342613465 0.0447187417993855 0.04124507288584143
501 0.04232033048715033 0.044205762379700995 0.040434898594599665
551 0.041686618463649495 0.04366800882690496 0.03970522810039403
601 0.04102730932993122 0.043227087346004237 0.0388275313138582
651 0.040359791403025806 0.04257908964061871 0.0381404931654329
701 0.03970491820814521 0.042116692746672534 0.03729314366961788
751 0.0391480363257069 0.04165534523294942 0.036640727418464386
801 0.03839046269306455 0.04106650906397537 0.03571441632215373
851 0.03776409531604764 0.040603342915447586 0.03492484771664769
901 0.03709441729713867 0.03995466720234501 0.03423416739193234
951 0.03646238455971037 0.03946453158910877 0.033460237530311965
1001 0.035643582331718535 0.03875743397553566 0.03252973068790141
1051 0.03487748804860287 0.0380106966284456 0.03174427946876014
1101 0.03420794652334372 0.037453113415103656 0.030962779631583778
1151 0.03356783885536545 0.03694374143308922 0.030191936277641673
1201 0.032843990165998475 0.03625133857351116 0.029436641758485788
1251 0.03220163922202541 0.035639062245344626 0.02876421619870619
1301 0.03159981314980951 0.03500575297850922 0.028193873321109796
1351 0.031034332438975527 0.0344902741771375 0.027578390700813554
1401 0.030433340296937218 0.03393695757857178 0.02692972301530266
1451 0.029861036329899157 0.03336613044621893 0.02635594221357938
1501 0.029208089990202565 0.0327869983941079 0.025629181586297237
1551 0.028713173874281562 0.03231256484621864 0.025113782902344485
1601 0.02805803387541033 0.03173784668168673 0.024378221069133933
1651 0.02755016792474433 0.031189836313534065 0.023910499535954595
1701 0.02711967845033278 0.030855817242421802 0.023383539658243756
1751 0.026678780130677017 0.0303808871258217 0.022976673135532335
1801 0.026161244721620958 0.029937925774638087 0.022384563668603828
1851 0.025639503790987946 0.029412755015700162 0.02186625256627573
1901 0.025185815245113097 0.02900439775330195 0.021367232736924244
1951 0.02469883441489603 0.02854701827584173 0.020850650553950332
2001 0.024224010039126796 0.028167435483502277 0.020280584594751315
2051 0.023826857166509327 0.027816376168644425 0.01983733816437423
2101 0.023319216858846397 0.02736694812593599 0.019271485591756805
2151 0.022931096855186815 0.027082825705059065 0.018779368005314566
2201 0.022601847212229197 0.02679785207935121 0.018405842345107185
2251 0.02223817682653799 0.02637058645394428 0.0181057671991317
2301 0.021815659508323634 0.025952115372087935 0.017679203644559334
2351 0.021343717765087585 0.025495839485918513 0.017191596044256657
2401 0.02097902875013778 0.025203575180800616 0.01675448231947494
2451 0.02064714264390458 0.024886330735677625 0.016407954552131534
2501 0.02041153800287783 0.02465429881570498 0.01616877719005068
2551 0.019993057497106444 0.024257813119241575 0.015728301874971314
2601 0.019635361265033357 0.02393807326835883 0.015332649261707885
2651 0.01926569565319585 0.023607453180629404 0.014923938125762298
2701 0.018976112187232073 0.02338112383692121 0.014571100537542939
2751 0.018709818104585125 0.023198194052471185 0.014221442156699063
2801 0.01838741026722406 0.022836588293835766 0.013938232240612351
2851 0.01813043921356198 0.022658121648429817 0.013602756778694141
2901 0.01790753853423597 0.02240731638088424 0.013407760687587696
2951 0.017555888619443974 0.022108115623408045 0.013003661615479901
3001 0.017276309035004864 0.021851762062501726 0.012700856007508001
3051 0.017042700092109064 0.02159828680812298 0.012487113376095151
3101 0.016841305636401217 0.021375094733426428 0.012307516539376005
3151 0.016550971873684785 0.021048305554207468 0.012053638193162101
3201 0.016213839880684283 0.020674411246381988 0.01175326851498658
3251 0.015964373024006214 0.02042597675207681 0.01150276929593562
3301 0.015759053392127687 0.020211189880872147 0.011306916903383226
3351 0.015546883414793345 0.020042504055864448 0.011051262773722242
3401 0.01533624816355754 0.01978073164466721 0.010891764682447867
3451 0.015087898551629664 0.019506584194299327 0.010669212908960004
3501 0.014806752000005469 0.01918863262559014 0.010424871374420799
3551 0.014603687052602779 0.01899497256133341 0.010212401543872148
3601 0.01441538002640802 0.01874585619026173 0.010084903862554308
3651 0.014185353238159362 0.018415360385348425 0.009955346090970296
3701 0.014036846178838184 0.01821365238604898 0.009860039971627387
3751 0.01384312578241764 0.017926920460911988 0.009759331103923295
3801 0.013674501133974002 0.017787373888341923 0.009561628379606082
3851 0.013547730018345645 0.01764004695916952 0.00945541307752177
3901 0.013418575537479242 0.017515779689478227 0.009321371385480257
3951 0.013235863254223802 0.017327671742880666 0.009144054765566938
4001 0.013116218489275647 0.017201712166821453 0.009030724811729842
4051 0.012887855890371822 0.016936952895548505 0.008838758885195138
4101 0.012688117300283647 0.016793427507156795 0.008582807093410498
4151 0.012504538826715095 0.01661698146835222 0.008392096185077969
4201 0.012314532806026204 0.016380638235303644 0.008248427376748763
4251 0.012143173648827396 0.016193815519575175 0.008092531778079618
4301 0.012021034222872424 0.016048604070863573 0.007993464374881274
4351 0.011851084092044715 0.015873453713713678 0.007828714470375753
4401 0.01173637671079738 0.01570534625186568 0.007767407169729081
4451 0.011650559664225424 0.015662784005632587 0.007638335322818261
4501 0.011475899037576757 0.015407187626769101 0.007544610448384413
4551 0.011355480794120115 0.015301722660242285 0.0074092389279979435
4601 0.011259447533676876 0.015189376237203383 0.007329518830150369
4651 0.011172579707730829 0.01509341621589198 0.007251743199569677
4701 0.01105023391406738 0.014925000995296806 0.007175466832837955
4751 0.010957693678928897 0.014843005556374638 0.007072381801483155
4801 0.010836861033726093 0.014680465269809491 0.006993256797642695
4851 0.010724628993882095 0.014536709650662154 0.006912548337102035
