episode mse top bottom
1 0.0473480029913633 0.0473480029913633 0.0473480029913633
51 0.04140966641739627 0.054952031651368353 0.027867301183424183
101 0.027180076058373522 0.04281790351446896 0.01154224860227809
151 0.020566447625324714 0.036712366397117654 0.004420528853531773
201 0.017193317102828298 0.032300301297114316 0.0020863329085422794
251 0.015344697219886188 0.029430889147673066 0.00125850529209931
301 0.012628529782224507 0.024905051330454293 0.0003520082339947186
351 0.011192653846424623 0.022247337840132112 0.0001379698527171347
401 0.01055151257929635 0.020438742170071095 0.0006642829885216035
451 0.010558089880297154 0.020355058638548522 0.0007611211220457884
501 0.009637736475673744 0.01849592732199537 0.0007795456293521186
551 0.009319960752904855 0.018190511933216056 0.00044940957259365436
601 0.00914181073347478 0.017867618690536304 0.0004160027764132535
651 0.009033757804604277 0.017694023385784748 0.0003734922234238068
701 0.008529292422874197 0.017137168867702814 -7.858402195442225e-05
751 0.008247705712578128 0.016106695039764828 0.00038871638539142786
801 0.008022433613786491 0.0158641175717934 0.00018074965577958256
851 0.007636973874604512 0.014515155726945504 0.0007587920222635203
901 0.007409662882743418 0.014000454068333116 0.0008188716971537207
951 0.007169527634492086 0.013739369014747746 0.0005996862542364248
1001 0.007075629559128367 0.013644116427364981 0.0005071426908917513
1051 0.007001158063076126 0.01357585386008903 0.0004264622660632234
1101 0.006964659647358593 0.013602421176483935 0.00032689811823325126
1151 0.006658842931840204 0.013168490616964571 0.00014919524671583567
1201 0.006599350448453552 0.013098981465909841 9.97194309972629e-05
1251 0.006555925541307633 0.013096822791034442 1.5028291580823985e-05
1301 0.006571467840980401 0.013133637101358177 9.298580602624604e-06
1351 0.006546771490547123 0.013220561998604507 -0.00012701901751026225
1401 0.006094998711155304 0.011384789719505732 0.0008052077028048756
1451 0.005898602580718779 0.010943483370303108 0.0008537217911344487
1501 0.005929823233973426 0.010945133122970636 0.0009145133449762139
1551 0.0057913477682014665 0.010712793812581821 0.0008699017238211117
1601 0.005625420173673849 0.01047067551473483 0.0007801648326128674
1651 0.005682017219801973 0.01048704365262441 0.0008769907869795347
1701 0.005618766252728304 0.010445803871065789 0.0007917286343908187
1751 0.005324388495891969 0.008375695353765535 0.002273081638018404
1801 0.005187470708517593 0.007441950893711177 0.002932990523324009
1851 0.005131947432116674 0.007405156311199788 0.0028587385530335595
1901 0.005028327671603915 0.007189360772932283 0.0028672945702755467
1951 0.004962920088713968 0.007026415598046296 0.0028994245793816393
2001 0.004923752086830339 0.007029431690093126 0.0028180724835675515
2051 0.004857605191160026 0.0069416784619803175 0.002773531920339735
2101 0.004853284199643277 0.006950286898362842 0.0027562815009237115
2151 0.004720466941023142 0.006827252983365072 0.0026136808986812116
2201 0.004694234921352035 0.006917436988981684 0.002471032853722386
2251 0.00459733999718426 0.006739416006442987 0.0024552639879255335
2301 0.004600816416346373 0.006758946026741782 0.0024426868059509643
2351 0.0045456818040354105 0.006669831239799239 0.0024215323682715826
2401 0.004537057358757334 0.006684696187987296 0.002389418529527372
2451 0.004476583044621205 0.00662028747312296 0.0023328786161194506
