episode mse top bottom
1 0.0473480029913633 0.0473480029913633 0.0473480029913633
51 0.046954422961953346 0.049192429884819144 0.04471641603908755
101 0.046708006307168384 0.0494982492455429 0.04391776336879387
151 0.04655582330099826 0.049781821921834106 0.04332982468016241
201 0.046440427449303955 0.04983785035428188 0.04304300454432603
251 0.04630100232644974 0.0503591993916685 0.04224280526123099
301 0.04594276253373247 0.050958264176675795 0.04092726089078915
351 0.04544525666156838 0.05174054732629737 0.03914996599683939
401 0.044544203678580425 0.05191111714173972 0.037177290215421134
451 0.04383538271030584 0.05230520429121437 0.03536556112939731
501 0.04250816343968685 0.05199254698343577 0.03302377989593793
551 0.041265895368699 0.05184604889946683 0.030685741837931164
601 0.04020212387247929 0.05220626975409703 0.02819797799086155
651 0.03897565302551322 0.0520957225938076 0.025855583457218848
701 0.03785378259056502 0.051965495959882896 0.02374206922124715
751 0.037200677510079015 0.05147462030160885 0.022926734718549186
801 0.03632837113977918 0.05123224549466569 0.021424496784892666
851 0.03554864516264007 0.050936915146607434 0.020160375178672713
901 0.034835106657734254 0.05040266866688055 0.019267544648587962
951 0.03370102086720831 0.05011328314209802 0.017288758592318598
1001 0.032547925927887335 0.04977930161588506 0.01531655023988961
1051 0.03163831669572142 0.04934674112239121 0.013929892269051631
1101 0.03097989783573425 0.049141365132918016 0.012818430538550484
1151 0.03042013996366659 0.04871728199966328 0.012122997927669903
1201 0.029683625472645633 0.0482126207200068 0.011154630225284467
1251 0.02912472872986481 0.047691608197652516 0.0105578492620771
1301 0.028386981241378374 0.047189241752672084 0.00958472073008466
1351 0.027601615689687352 0.0468238383190626 0.008379393060312105
1401 0.026808269127623973 0.046378261049790176 0.00723827720545777
1451 0.026266775658466246 0.04600164999591119 0.0065319013210212995
1501 0.02590991929574447 0.0456851568651178 0.006134681726371143
1551 0.025184595661772426 0.04507363359604763 0.005295557727497225
1601 0.024524289651100286 0.04439561825447859 0.004652961047721987
1651 0.023857756871659416 0.043887350452548254 0.0038281632907705802
1701 0.02363771188542426 0.043630585090776795 0.0036448386800717256
1751 0.0230344666389449 0.0428549593826307 0.0032139738952590945
1801 0.022078853176190374 0.041819686989731375 0.0023380193626493725
1851 0.021617900127181407 0.04091198963744905 0.0023238106169137657
1901 0.02054855392750202 0.04008629029847269 0.0010108175565313494
1951 0.02023655339629284 0.03972247997300597 0.0007506268195797035
2001 0.019728678229072694 0.039081141019263244 0.0003762154388821416
2051 0.019078364880717444 0.03830501749663494 -0.0001482877352000471
2101 0.01854210235396271 0.03754652447146268 -0.00046231976353725696
2151 0.01795285591187942 0.03687652295107964 -0.0009708111273208017
2201 0.01749613498028444 0.036266995088343836 -0.0012747251277749547
2251 0.016777895633803462 0.03533513278958032 -0.0017793415219733988
2301 0.016324086921650043 0.03453492295846198 -0.001886749115161894
2351 0.015785078512965983 0.033960550940283454 -0.0023903939143514845
2401 0.015479959740456153 0.03338509928937766 -0.0024251798084653567
2451 0.01521379240783805 0.03304992999437921 -0.0026223451787031112
2501 0.01479172692933989 0.032459345145035595 -0.0028758912863558177
2551 0.014197437412595524 0.03170308904619409 -0.003308214221003039
2601 0.01387709265208245 0.031128953836689448 -0.0033747685325245472
2651 0.013712021601795084 0.030835947977430538 -0.0034119047738403706
2701 0.013554673525783958 0.030708070671841007 -0.0035987236202730914
2751 0.013310966010644031 0.0304303499823538 -0.003808417961065739
2801 0.012893139515577712 0.03007414125619142 -0.004287862225035995
2851 0.01275950989974979 0.029955891286772268 -0.004436871487272686
2901 0.012750652794557742 0.02983585403932191 -0.0043345484502064265
2951 0.012498976692808141 0.02962260081895806 -0.0046246474333417765
3001 0.01234293581058028 0.029467542542230187 -0.004781670921069629
3051 0.012360734851451416 0.029409010920603745 -0.004687541217700911
3101 0.012058682478457159 0.02880258588158883 -0.004685220924674509
3151 0.011846720021502248 0.028528746187834762 -0.004835306144830269
3201 0.011791503370247862 0.02839517719150912 -0.004812170451013398
3251 0.011674763858563794 0.02821461325768556 -0.0048650855405579715
3301 0.011786711689263247 0.028148542674666405 -0.004575119296139912
3351 0.011533192807704288 0.027833070458388384 -0.004766684842979809
3401 0.011412512085703734 0.02756456644469868 -0.004739542273291214
3451 0.011095086723897361 0.027164492648640425 -0.004974319200845701
3501 0.010807774605126165 0.02662993903182248 -0.005014389821570148
3551 0.010726568662243266 0.026474804358993596 -0.005021667034507064
3601 0.010480829141061486 0.02609629547678682 -0.0051346371946638485
3651 0.010305600880637011 0.02585374546253036 -0.005242543701256338
3701 0.01011089683877193 0.02550316195221082 -0.005281368274666961
3751 0.009890527034470978 0.024961054194124296 -0.0051800001251823425
3801 0.00954153566332329 0.02456650928607863 -0.005483437959432048
3851 0.00923862974842804 0.02420396886547845 -0.005726709368622369
3901 0.008999425466437371 0.023887092117088136 -0.005888241184213392
3951 0.008789766859581131 0.023443201787664063 -0.0058636680685018
4001 0.008788188376787978 0.023271146969810433 -0.005694770216234478
4051 0.008552294263834545 0.022972995412391856 -0.005868406884722767
4101 0.008334370426677413 0.02252409119439494 -0.005855350341040115
4151 0.008186344667383562 0.022215676176414165 -0.005842986841647043
4201 0.007924303325329703 0.02166457461468274 -0.005815967964023337
4251 0.007810154390785443 0.02148145805605034 -0.0058611492744794534
4301 0.007610483837410175 0.0210762700591231 -0.005855302384302749
4351 0.007485999569738812 0.020787864175557714 -0.00581586503608009
4401 0.007232473163708269 0.020353946336230156 -0.005889000008813618
4451 0.0070205176108901835 0.019860966204308116 -0.00581993098252775
4501 0.006906623003477242 0.019664348614150257 -0.005851102607195773
4551 0.006780590035545045 0.019261955105769286 -0.005700775034679198
4601 0.006622095661755357 0.018821075009740517 -0.005576883686229803
4651 0.0064900505086285185 0.018521664164666996 -0.005541563147409959
4701 0.00645289703514442 0.018422754709996506 -0.005516960639707664
4751 0.006361437508682073 0.018025390530372075 -0.005302515513007927
4801 0.006165918626296992 0.017515176856879172 -0.005183339604285189
4851 0.006006989716727983 0.017106143545350186 -0.005092164111894221
4901 0.005892472686650233 0.016845461763210882 -0.005060516389910415
4951 0.005754114743685491 0.01653443308519684 -0.005026203597825858
5001 0.0057050296498861695 0.01619223429102275 -0.004782174991250412
5051 0.005521591958254104 0.01568383149336354 -0.004640647576855334
5101 0.005370758371673453 0.015353569259316493 -0.004612052515969586
5151 0.005291329812094328 0.014995892119558497 -0.00441323249536984
5201 0.005080665128106703 0.014477206123781956 -0.004315875867568551
5251 0.0049898640632116634 0.01428019067960935 -0.004300462553186023
5301 0.004786535516519313 0.013461204112083123 -0.003888133079044497
5351 0.004612289921044303 0.012864214723017377 -0.003639634880928771
5401 0.004530434626603386 0.012442192278781801 -0.0033813230255750277
5451 0.004274283472201558 0.011855482935411655 -0.0033069159910085405
5501 0.004226373080832432 0.011608273068849427 -0.0031555269071845624
5551 0.004206974025758563 0.01133852440953163 -0.0029245763580145025
5601 0.004128876403764413 0.011165855102147727 -0.0029081022946189014
5651 0.003914654227828841 0.01057771038142118 -0.0027484019257634973
5701 0.0038559732249658645 0.010345512477536668 -0.002633566027604939
