episode mse top bottom
1 0.0473480029913633 0.0473480029913633 0.0473480029913633
51 0.042026643169162464 0.04904000125812273 0.0350132850802022
101 0.038360636684204155 0.04682649277231643 0.02989478059609188
151 0.034827760228589834 0.04372072001950382 0.025934800437675848
201 0.03126482148943341 0.04019859511373878 0.02233104786512804
251 0.028833037442440354 0.03799507648730992 0.01967099839757079
301 0.026641185006757637 0.03545195676548259 0.017830413248032688
351 0.02437733884994152 0.03341589544131935 0.015338782258563688
401 0.02229726970329798 0.03126181893937631 0.013332720467219653
451 0.02106599164490779 0.030260420908063055 0.011871562381752524
501 0.019069833649112765 0.027613796042948405 0.010525871255277123
551 0.01682676600180655 0.024695846339048776 0.008957685664564325
601 0.01558162022169806 0.02295911353420895 0.008204126909187167
651 0.0141047308447509 0.02051909471004303 0.007690366979458771
701 0.013549114049413452 0.019705885492175307 0.007392342606651595
751 0.012701825917226166 0.01902860450182961 0.0063750473326227245
801 0.01193200405704379 0.01821005694278087 0.005653951171306709
851 0.011346304341785551 0.01677663000259643 0.00591597868097467
901 0.010931489512861697 0.015937176103393312 0.005925802922330082
951 0.010538104512849865 0.015644385780737548 0.005431823244962183
1001 0.009707008502019322 0.013934232800641098 0.005479784203397545
1051 0.008872834587066903 0.012740641400471597 0.005005027773662209
1101 0.00830953908732791 0.011904999746976272 0.004714078427679548
1151 0.00794209229680226 0.011538789822362658 0.004345394771241861
1201 0.007647613954440314 0.010911048402713197 0.004384179506167431
1251 0.007252517040612052 0.010171449101966467 0.0043335849792576365
1301 0.006881130974488316 0.009865695454839209 0.0038965664941374217
1351 0.00640631772776029 0.008904379688686268 0.003908255766834312
1401 0.005878687282683446 0.008060044734567038 0.0036973298307998535
1451 0.005779357759170251 0.008088991877480842 0.003469723640859659
1501 0.005538052162852029 0.007539283991835722 0.0035368203338683353
1551 0.005237591182569994 0.007206921893058344 0.0032682604720816427
1601 0.004995973518099815 0.007016655754639873 0.0029752912815597557
1651 0.004976260189810804 0.007024717977943365 0.002927802401678243
1701 0.004777657875286801 0.006553383332999787 0.0030019324175738146
1751 0.004363367330258781 0.006140821851836901 0.0025859128086806616
1801 0.004299942460947456 0.005965447689457617 0.002634437232437294
1851 0.0041408201088884685 0.005865897744018224 0.0024157424737587126
1901 0.004002377069535255 0.005661501391053343 0.002343252748017167
1951 0.0037435065675782077 0.0051768560628803655 0.00231015707227605
2001 0.0037309973930663935 0.005318102262206472 0.002143892523926315
2051 0.003527828317043983 0.004964237172629452 0.002091419461458513
2101 0.003402497134534293 0.0048731342274712305 0.0019318600415973554
2151 0.0033749120711962337 0.004872486677064409 0.0018773374653280577
2201 0.0032553418760405926 0.004542627145086694 0.0019680566069944913
2251 0.003252117678289654 0.004580312875896724 0.0019239224806825844
2301 0.0030351925177238494 0.004279184915141638 0.0017912001203060604
2351 0.0029467812367951285 0.004134959158599787 0.0017586033149904708
2401 0.0028904004822407027 0.0041242441691502095 0.0016565567953311959
2451 0.0028988418554639415 0.004160998151505179 0.0016366855594227043
2501 0.002803152601316228 0.0039839489618877155 0.0016223562407447405
2551 0.0026337863652309613 0.003759955065729928 0.0015076176647319944
2601 0.0026565320339966563 0.0038793480652784696 0.0014337160027148431
2651 0.0026184267303129543 0.004025677113623961 0.001211176347001948
2701 0.002536702213605468 0.003746299957765299 0.0013271044694456368
2751 0.002505091376237948 0.0036790963975431926 0.0013310863549327037
2801 0.002317336412705874 0.003455116619627213 0.0011795562057845348
2851 0.002314963629571925 0.00348913466884744 0.0011407925902964101
2901 0.002279939657880273 0.003431779709794791 0.0011280996059657557
2951 0.00217875203946656 0.003186674623370393 0.0011708294555627275
3001 0.002130221221768584 0.0031735772983051023 0.001086865145232065
3051 0.0022309210124911243 0.003258884607253489 0.00120295741772876
3101 0.002201260867370103 0.0032528941029131265 0.0011496276318270792
3151 0.0020051489600946314 0.0031210249448516223 0.0008892729753376407
3201 0.001990807290963804 0.0030447948914063038 0.0009368196905213044
3251 0.001859396103155728 0.002826671514348938 0.0008921206919625184
3301 0.001806044201380827 0.0027614759107878546 0.0008506124919737996
3351 0.001811357690374504 0.0027073119000096827 0.0009154034807393254
3401 0.0017620082164201568 0.002627297671312419 0.0008967187615278946
3451 0.0018351042486598852 0.00278936310757909 0.0008808453897406802
