episode steps reward
121 2046.4360000000001 -165.01315161003373
122 2046.2630000000001 -165.87013474732288
123 2017.4810000000002 -162.5004644044629
124 1967.343 -156.9773466555473
125 1957.4329999999998 -155.25250492745693
126 1912.614 -150.7000684212008
127 1881.691 -146.94486898438404
128 1840.0559999999998 -142.2841333352189
129 1799.4730000000004 -137.13346573643844
130 1744.221 -130.37107212870404
131 1727.889 -127.04360437424657
132 1698.968 -123.83834532852279
133 1694.018 -122.26176039609418
134 1689.0939999999998 -121.68859291220683
135 1681.3020000000001 -120.85388125093228
136 1697.791 -123.0301562793743
137 1700.7849999999999 -124.00908518868341
138 1707.953 -125.58095696481428
139 1732.3329999999999 -129.361678141083
140 1771.1609999999996 -133.74330299737014
141 1755.764 -132.84271226912637
142 1755.8200000000004 -132.62603166987947
143 1766.568 -133.74310440210917
144 1766.8970000000002 -133.8251974205781
145 1765.929 -134.56427787289311
146 1735.81 -131.42931068555777
147 1759.641 -135.27072577587646
148 1734.6979999999999 -131.95796723658177
149 1749.6940000000002 -133.8448240105767
150 1761.0300000000002 -139.26646970331657
151 1802.7740000000001 -144.2239383638337
152 1770.4830000000002 -142.4881389343305
153 1756.7039999999997 -141.16334586246106
154 1761.3470000000002 -141.4474770848207
155 1734.184 -138.9428992461064
156 1752.899 -141.44324468187733
157 1745.0550000000003 -140.07239510191317
158 1780.7239999999997 -143.67282638769137
159 1730.9039999999998 -138.990496223849
160 1688.718 -130.64043800850575
161 1662.9559999999997 -128.27936751410695
162 1672.395 -127.03916276690086
163 1651.059 -125.73340315972523
164 1638.7419999999997 -125.25537953883959
165 1670.8559999999998 -127.75831275917906
166 1672.3370000000002 -127.38811290959248
167 1628.5929999999998 -121.57034255131744
168 1587.749 -118.96333350152051
169 1565.065 -115.91291336280287
170 1552.7890000000002 -114.36346985792606
171 1535.7830000000001 -112.20700758572562
172 1558.7640000000001 -115.5841335291158
173 1556.9830000000002 -115.43795389169375
174 1572.966 -117.16091742470971
175 1560.56 -116.42483714017722
176 1552.3309999999997 -116.04337126966922
177 1581.4470000000001 -119.27590711962807
178 1577.0939999999998 -117.57198340490925
179 1588.138 -119.46946400374672
180 1562.073 -118.16558411149052
181 1567.307 -118.59761987492638
182 1526.5510000000002 -114.19520579741729
183 1498.315 -110.0210037800176
184 1455.286 -105.71648979553197
185 1403.931 -99.38894585565468
186 1366.7089999999998 -94.5144929034866
187 1330.882 -90.38351888778008
188 1346.2830000000001 -92.43403524842554
189 1324.583 -89.64395253030091
190 1318.173 -87.96675581689422
191 1311.015 -87.55376953151718
192 1310.038 -87.3256863546483
193 1342.9520000000002 -91.50817594861829
194 1357.123 -93.82766350659641
195 1393.018 -97.55058209466964
196 1404.738 -99.13387280003869
197 1392.6280000000002 -98.88309254675755
198 1386.028 -97.92557520696934
199 1409.685 -99.7365044626996
200 1390.364 -97.2872158831975
201 1366.2849999999999 -94.37369067207972
202 1347.9759999999999 -91.86481251734193
203 1349.667 -90.80745384454183
204 1346.922 -88.2950135249803
205 1307.452 -83.77864418026421
206 1294.4120000000003 -82.65649714884727
207 1306.153 -83.52952533832325
208 1282.785 -80.48933125576585
209 1269.541 -79.01178362575857
210 1284.084 -79.93187677651235
211 1295.7040000000002 -80.89185886513022
212 1305.05 -82.27596049398657
213 1272.753 -78.85348671820545
214 1285.0459999999998 -79.87364772436918
215 1301.5749999999998 -81.95285813111505
216 1299.932 -81.00053043632872
217 1289.6240000000003 -79.51093019059023
218 1289.3090000000002 -79.61891551300367
219 1287.5629999999999 -79.62339570260278
220 1291.851 -80.86733120312564
221 1263.226 -77.84366634736149
222 1252.768 -76.19325566353876
223 1252.9230000000002 -76.81375474799378
224 1231.148 -75.45353537192804
225 1203.5589999999997 -72.73419063528833
226 1215.261 -73.67466881205777
227 1223.5790000000002 -75.26383867372274
228 1226.986 -75.35447152115569
229 1210.4360000000001 -73.43431264547137
230 1202.7350000000001 -71.82859243532539
231 1223.419 -74.03610804795586
232 1211.316 -72.86802034223642
233 1205.7130000000002 -72.43776970991652
234 1228.1119999999999 -75.25885970752489
235 1258.681 -77.98499463254942
236 1262.6429999999998 -78.8074648721995
237 1262.514 -77.69108069080033
238 1266.8939999999998 -80.65310867368221
239 1288.723 -83.77454922875498
240 1314.1200000000001 -87.86007357622276
241 1290.165 -85.33212807549282
242 1299.9099999999999 -87.26658975819922
243 1337.0520000000001 -91.75053410648339
244 1316.5149999999999 -88.37268362922832
245 1301.146 -88.07654744804273
246 1291.273 -86.79694823510216
247 1281.276 -86.25349164468254
248 1292.363 -85.87137740960475
249 1255.894 -81.38829502022844
250 1203.5300000000002 -76.46448231594339
251 1233.0800000000002 -78.9975139674016
252 1226.381 -79.63352047502833
253 1198.618 -76.38945670771722
254 1211.149 -79.83417276162584
255 1197.902 -77.71866973889907
256 1190.8220000000001 -76.9940493184982
257 1205.1009999999999 -78.19825263164284
258 1165.9579999999999 -73.45254997214838
259 1169.4229999999998 -73.47799704025678
260 1169.1259999999997 -71.86380541583108
261 1134.185 -67.80084819894105
262 1145.003 -66.48630682349335
263 1137.523 -65.40044070338176
264 1113.1950000000002 -61.09335827635543
265 1126.0580000000002 -62.04489721902456
266 1119.4810000000002 -61.29123103287808
267 1078.121 -56.11407546014302
268 1068.6920000000002 -55.41826575238912
269 1067.199 -54.96503145300251
270 1071.873 -54.525433634546026
271 1083.5910000000001 -55.66901293512636
272 1070.779 -54.89649256254364
273 1043.9699999999998 -51.960335325272375
274 1045.1299999999997 -52.06416087263261
275 1029.0549999999998 -50.66776834374596
276 1003.6659999999998 -49.298630832169735
277 1023.9119999999997 -52.38046190045636
278 1036.3319999999999 -53.14792150329428
279 1033.3239999999998 -52.96736357995362
280 1031.8179999999998 -53.35922393867592
281 1051.395 -56.555808433467504
282 1061.6680000000001 -57.20819836150557
283 1086.8349999999998 -59.61894043531451
284 1091.578 -59.50320741388519
285 1093.163 -58.902039516882894
286 1092.462 -57.36304727205616
287 1085.8129999999999 -56.48636699808706
288 1095.2719999999997 -56.7748281240271
289 1096.725 -58.664087469268146
290 1081.203 -57.38000530395472
291 1057.407 -53.91230273572539
292 1029.2079999999999 -51.498518071406906
293 1013.7720000000002 -49.85151661758469
294 982.9199999999998 -47.30181051724763
295 981.3389999999999 -47.90399090947069
296 1002.024 -50.734827718747404
297 993.2059999999999 -49.80570996271724
298 967.595 -47.81999704116532
299 949.2480000000002 -44.33242871545194
300 954.758 -44.94623629498957
301 947.1460000000001 -44.07255572974177
302 946.6249999999998 -43.680584206721235
303 947.3349999999998 -43.2961847826532
304 953.8669999999998 -43.47618918683912
305 950.274 -41.906089833127446
306 936.506 -40.18941570704049
307 933.274 -39.40762863466216
308 948.3639999999999 -39.79399594502213
309 962.6070000000002 -40.51553723268736
310 971.6460000000001 -40.615518213090084
311 960.76 -39.597175166633804
312 984.1560000000002 -41.16832635502229
313 966.993 -39.46202721134589
314 959.997 -38.78014767183709
315 966.3320000000001 -39.43319237918426
316 971.854 -39.54846672240716
317 964.101 -38.36902085549238
318 964.2879999999999 -38.37200922281668
319 974.7540000000001 -39.410229422791886
320 988.3330000000002 -40.956158356477445
321 997.6900000000002 -41.55797002258744
322 991.2639999999999 -41.17377992782811
323 990.0719999999999 -40.85121915762372
324 992.309 -43.40415420997593
325 1000.757 -45.2187181886279
326 996.5029999999999 -45.90464485984917
327 1004.017 -47.479262297984164
328 998.8520000000001 -47.720669442643235
329 991.4159999999999 -47.52803731230079
330 990.725 -47.93523238612845
331 993.0169999999998 -48.73088327025451
332 975.9109999999998 -47.39372349325412
333 987.0069999999998 -49.110707257285995
334 989.7859999999998 -47.076556232699616
335 981.8580000000002 -46.80867878607334
336 991.951 -46.51216433749268
337 1010.082 -47.944071576481804
338 999.1569999999999 -46.976885357693426
339 976.7879999999999 -44.09392378300045
340 960.973 -42.11116050623933
341 948.9399999999999 -41.07596382515366
342 963.4239999999998 -42.83315513883902
343 958.281 -42.2757197741916
344 954.7789999999999 -42.92411064483422
345 948.9770000000001 -42.55604988364407
346 939.842 -43.228151857886715
347 917.637 -41.21523947218806
348 929.3880000000001 -42.382188556672205
349 940.046 -44.381406277790134
350 924.0689999999998 -43.46133951918655
351 945.1389999999999 -44.78364443880971
352 919.585 -42.090585486444084
353 915.758 -42.30648781716822
354 918.2899999999997 -41.60160064283026
355 902.234 -39.39214115910643
356 876.5539999999999 -37.247950465983
357 866.3489999999999 -37.085524524366335
358 856.2760000000001 -36.1201874425105
359 869.3149999999999 -38.64529962504385
360 879.4609999999999 -39.46504013563967
361 848.9469999999999 -37.07368687095826
362 857.9770000000001 -37.22057303565128
363 851.777 -35.54680193621191
364 846.3890000000001 -36.079570237275604
365 850.796 -36.43907259266598
366 887.135 -39.039665958727916
367 893.8710000000001 -38.66966045367708
368 882.549 -36.99927913803271
369 865.3280000000001 -34.21478136194312
370 859.693 -33.057817460367446
371 872.299 -34.10299125052864
372 878.1270000000001 -34.99839450108437
373 876.899 -35.99284303554934
374 877.8549999999999 -35.58679116715474
375 872.4469999999999 -34.63967388550017
376 843.646 -31.935020603886137
377 844.644 -32.279578338165116
378 845.548 -32.870288098873175
379 848.2370000000001 -32.7232639537805
380 836.836 -31.93453571213242
381 837.2760000000001 -32.162293168317156
382 843.167 -32.72581130370299
383 865.3460000000001 -33.71979487794905
384 862.0680000000002 -32.96328716927602
385 870.7300000000001 -33.93995889375101
386 872.1600000000001 -33.484183181959594
387 859.924 -32.342146482907175
388 881.3980000000001 -34.2840008711067
389 878.8219999999999 -34.01991654651521
390 881.524 -33.91947039595515
391 871.8439999999998 -32.92382540191006
392 854.509 -31.63958611666816
393 831.7639999999999 -29.79890190847741
394 837.646 -30.71931915067865
395 837.798 -30.243407582445805
396 849.588 -31.200550357850897
397 864.308 -32.690739895624105
398 848.226 -31.564996366087097
399 843.6600000000001 -30.118902629989947
400 849.277 -30.97920956659353
401 861.3430000000001 -32.38250078945731
402 858.037 -31.485534309144754
403 870.914 -32.69353149081725
404 864.314 -31.58469873930029
405 853.859 -30.917789909908606
406 839.976 -29.683146475386923
407 833.1910000000001 -28.581604921155396
408 844.805 -29.40674327947777
409 864.7120000000001 -31.964874907988836
410 872.95 -33.31925935937775
411 855.7679999999998 -31.239522483914545
412 873.662 -33.12884130867518
413 862.3650000000001 -31.261117163981613
414 872.9309999999999 -32.11791240761147
415 893.317 -34.04406068454339
416 892.2360000000001 -33.21521774614611
417 879.2519999999998 -32.01155935763818
418 864.6109999999999 -30.029927456110777
419 863.5349999999999 -29.80193147876385
420 863.375 -28.552016452710784
421 863.1569999999999 -28.173991650825844
422 850.0640000000001 -26.512074985081547
423 856.5099999999999 -28.87215945323327
424 838.8149999999999 -27.713245836897762
425 828.733 -27.00766014653265
426 824.009 -27.279684293767776
427 834.472 -28.70339530567524
428 839.8439999999998 -29.56098629857537
429 821.0799999999999 -28.29504193229593
430 799.6859999999999 -27.246357790394722
431 811.808 -28.86851088738223
432 819.2149999999999 -29.77312847622567
433 810.559 -28.199257825993648
434 817.7850000000001 -28.931557678068412
435 825.676 -29.899370755859252
436 841.0049999999999 -31.459685167021938
437 850.883 -32.06968398414616
438 847.5290000000001 -33.21998373770456
439 848.7270000000001 -33.05979508592316
440 854.3489999999999 -33.28666599780988
441 846.0719999999999 -32.044117882909305
442 837.0699999999999 -31.665643171779415
443 846.7610000000001 -32.283204963645325
444 854.358 -32.63830378337726
445 848.055 -32.014338967231694
446 835.7950000000001 -30.534517569370216
447 824.184 -29.361064185203382
448 828.9369999999999 -28.613031154319383
449 818.46 -28.007572058471077
450 808.4319999999999 -27.03879552010006
451 824.1299999999999 -28.22350871630266
452 816.417 -27.367705432170567
453 799.837 -26.2504657736445
454 788.543 -25.149205717669936
455 781.124 -24.323984575534695
456 792.042 -25.816208733258595
457 798.3779999999999 -26.983029542613856
458 788.5920000000001 -25.61403668979367
459 807.0010000000001 -27.151724800719023
460 821.945 -28.49137348238279
461 795.3320000000001 -26.67171909690715
462 801.953 -27.111179797152186
463 810.1360000000001 -27.550146016024335
464 794.051 -26.890372239666256
465 791.379 -26.350628981005922
466 785.384 -27.027305434967314
467 773.106 -25.552366043856782
468 752.885 -24.568007715403176
469 733.038 -22.96575600529534
470 723.02 -21.937837036828533
471 739.923 -23.281550223811948
472 745.442 -23.72930663573607
473 746.6160000000001 -24.53495973158868
474 762.8909999999998 -26.019234406105067
475 753.011 -25.344390946062155
476 765.5710000000001 -25.03813883616835
477 773.101 -26.09812273414018
478 789.54 -27.511531190164767
479 802.809 -28.550823322847304
480 806.3859999999999 -28.954651024106795
481 800.3389999999999 -28.530732672388694
482 807.175 -29.469380953177485
483 808.7749999999999 -28.961263442178655
484 806.463 -28.583995558976586
485 821.405 -29.747933198389614
486 795.1279999999999 -27.379262963813538
487 796.7760000000001 -27.40337300944487
488 812.523 -28.047896865106203
489 801.03 -26.835775831697966
