episode steps reward
66 4252.103999999999 -360.01309960759716
67 4167.130999999999 -350.5566732681793
68 4109.3330000000005 -344.53645077711815
69 4017.782 -334.4187144294989
70 3959.434 -328.04791890463065
71 3954.156 -327.03667723713477
72 3923.5699999999997 -323.1053591777348
73 3886.316 -318.8777434425788
74 3884.094 -318.1960606810139
75 3881.214 -317.93562662082167
76 3805.8689999999997 -310.07277312933473
77 3781.691 -307.50071574777587
78 3746.425 -303.4204996038768
79 3784.301000000001 -307.5146906927519
80 3759.3720000000003 -304.60821256746897
81 3772.6220000000003 -305.94971698809854
82 3736.5789999999993 -302.02682714628156
83 3678.6639999999998 -295.8449942179238
84 3658.668 -293.86985785997234
85 3644.549 -292.3018871293003
86 3611.7149999999992 -288.50982171264496
87 3584.143 -285.55389844776477
88 3560.8360000000002 -282.88833843168436
89 3523.668 -279.18083490418604
90 3568.4790000000003 -284.16651932561007
91 3505.678 -277.8823307864402
92 3526.226 -279.96420915978956
93 3563.6619999999994 -284.1308019235164
94 3522.3740000000007 -279.5049096207219
95 3564.531 -284.4351034061443
96 3567.821 -284.92394743260974
97 3547.9869999999996 -282.83089881496903
98 3575.1699999999996 -286.17943197431816
99 3555.121 -283.50921788688044
100 3527.9199999999996 -280.0852015234444
101 3568.8730000000005 -284.14595612899564
102 3590.0730000000003 -287.0258145265376
103 3564.7410000000004 -284.18659403238405
104 3568.0030000000006 -285.1259971696898
105 3488.3199999999997 -276.0958938282064
106 3451.2000000000007 -271.5924061880969
107 3431.9 -269.16444139063395
108 3396.821 -264.9667018004196
109 3377.2200000000003 -263.1290214523992
110 3331.7950000000005 -257.99233001333687
111 3279.832000000001 -252.85532172735083
112 3238.403 -248.13471514845088
113 3197.193 -243.52460077857262
114 3197.865 -242.7375552426676
115 3156.509 -238.42624533850488
116 3195.6299999999997 -242.32755872912838
117 3234.9809999999993 -246.2487234113468
118 3228.233 -245.57533984956632
119 3249.071 -247.79259044495785
120 3226.698 -245.7531233829941
121 3227.139 -245.41317191288394
122 3198.358 -241.71643831826182
123 3157.555 -237.46726025100025
124 3109.495 -232.75280216742522
125 3131.4100000000003 -234.42407613639142
126 3109.3480000000004 -232.17471333675257
127 3082.148 -229.6948295678927
128 3062.3230000000003 -227.4422359620127
129 2995.2410000000004 -219.81912387144007
130 2981.706 -218.31233948969808
131 2930.2270000000003 -212.37916277326502
132 2937.501 -212.9303996009854
133 2962.0489999999995 -215.61392857788192
134 2968.0799999999995 -215.6718001039876
135 2969.4139999999998 -216.4044201249547
136 2927.94 -211.90312218524394
137 2915.807 -210.2499535731325
138 2914.753 -209.87256457751423
139 2938.6150000000007 -212.57249732787614
140 2959.914 -214.73247336678028
141 3008.7090000000003 -219.7947614154291
142 2959.482 -215.17591468510918
143 2967.538 -216.05256438613387
144 3032.337 -223.18334637809394
145 3042.346 -223.55122622598066
146 3058.0299999999997 -225.4240721818872
147 3058.1839999999997 -225.44135676914667
148 3032.9090000000006 -222.66294509028543
149 3017.61 -220.87668891838834
150 2975.9539999999997 -216.3132534524017
151 2928.112 -211.45783527627114
152 2911.741 -209.38886931862325
153 2894.3630000000003 -206.8284302937242
154 2789.344 -195.60754630348808
155 2740.531 -190.79008675185528
156 2711.277 -187.69747066319454
157 2698.2079999999996 -186.15737012011385
158 2715.139 -187.66661287553444
159 2700.8939999999993 -185.90398081944653
160 2761.8669999999993 -192.62713449744223
161 2801.2159999999994 -196.28536157665343
162 2778.1969999999997 -193.66620942890458
163 2784.956 -194.74924224797752
164 2815.63 -197.93758835277438
165 2823.9010000000003 -198.6981508257646
166 2790.2290000000003 -194.8936427556126
167 2790.2850000000003 -194.4709410780336
168 2717.2209999999995 -186.67182737794573
169 2712.4459999999995 -186.2736826054078
170 2659.1329999999994 -180.3273648507711
171 2659.5209999999997 -181.018419156687
172 2686.938 -184.0413521958666
173 2662.065 -181.61350872837087
174 2661.625 -181.56662010927764
175 2643.9180000000006 -179.40625669010495
176 2638.044 -179.05759992056528
177 2640.772 -179.82430382691004
178 2670.391 -182.94707990066948
179 2697.373 -186.17978110402572
180 2690.1159999999995 -185.60214051768725
181 2647.998 -180.9445760940344
182 2645.745 -180.3027042717653
183 2682.719 -184.47072196075447
184 2650.4370000000004 -181.01048945195177
185 2594.7529999999997 -175.28946367731223
186 2581.774 -173.83710791230249
187 2520.6079999999997 -167.39168033722177
188 2507.849 -166.23158045059037
189 2482.8900000000003 -163.18992668711996
190 2484.0380000000005 -163.05634875675042
191 2469.146 -161.80685102612875
192 2483.9000000000005 -163.90933606064073
193 2452.5740000000005 -160.41767583224978
194 2471.0710000000004 -162.16181765637674
195 2513.389 -166.55033068428622
196 2535.8650000000002 -169.16949970214773
197 2524.3360000000002 -168.03194396848068
198 2507.131 -166.42041970068615
199 2426.7669999999994 -158.0586170846483
200 2369.697 -152.1675092522372
201 2380.366 -153.23267083648773
202 2308.3740000000003 -145.54737795458408
203 2259.2619999999997 -140.34467617913202
204 2233.148 -137.88114167428688
205 2191.443 -133.81442559835847
206 2177.9210000000003 -132.1189841080899
207 2174.623 -131.59101589021634
208 2145.2529999999997 -128.21223233604854
209 2183.9730000000004 -132.1851884451863
210 2254.452 -139.69408349598575
211 2205.737 -134.27727401011558
212 2250.9309999999996 -138.94000562618342
213 2243.197 -137.7062799304812
214 2222.2159999999994 -135.72433410153536
215 2220.5649999999996 -135.39860282736245
216 2259.057 -138.926738372421
217 2273.612 -140.147649833269
218 2293.7479999999996 -142.7178457556252
219 2251.208 -138.51598173942233
220 2182.7760000000003 -131.1746429489702
221 2179.5870000000004 -130.64606509268867
222 2171.257 -129.75719461773298
223 2203.6189999999997 -133.3721920780981
224 2220.59 -134.7403642235611
225 2261.114 -138.64654393455604
226 2208.317 -133.43147797033845
227 2208.924 -134.0754079224612
228 2255.798 -138.50383142658936
229 2295.2470000000003 -142.54612266402458
230 2341.274 -147.01667906957525
231 2373.3689999999997 -150.57314231422285
232 2340.169 -147.13240042213025
233 2346.5389999999998 -147.62840809999423
234 2336.8190000000004 -147.13185523300916
235 2292.82 -142.54000055755492
236 2301.0349999999994 -143.48368329898398
237 2280.8319999999994 -141.03272714282016
238 2238.518 -136.97711356470649
239 2242.991 -137.214465557883
240 2239.003 -137.457345995389
241 2236.1410000000005 -137.0980174873267
242 2223.404 -135.68013111466126
243 2185.1189999999997 -131.86850444277275
244 2184.249 -131.5837165460086
245 2191.802 -132.94044689293588
246 2175.105 -131.30732238619743
247 2171.754 -131.1771872987695
248 2178.879 -131.6145780393925
249 2164.62 -130.25120447675755
250 2142.7470000000003 -127.8090844908276
251 2111.9080000000004 -124.53900493347176
252 2146.9460000000004 -128.67115392694686
253 2173.089 -131.26217000092092
254 2179.511 -131.65648214474385
255 2188.0520000000006 -132.49410387314362
256 2208.166 -134.6984309473542
257 2217.517 -135.39543003932684
258 2240.299 -137.83397267492154
259 2230.651 -136.75992097755596
260 2222.085 -135.69754306932782
261 2294.3269999999998 -143.38658777404217
262 2286.888 -142.0573029332075
263 2287.1699999999996 -142.11378383266188
264 2296.895 -143.10235837482932
265 2325.545 -145.86780808290118
266 2314.12 -144.38548196995157
267 2335.4139999999998 -146.58047008265544
268 2305.2889999999998 -143.47863460310882
269 2339.7949999999996 -146.89000217659213
270 2328.478 -145.91191723319466
271 2333.408 -146.31091169642286
272 2390.2650000000003 -152.50257389265226
273 2408.018 -154.50165751113832
274 2415.748 -155.26397974502652
275 2424.403 -156.0101812550074
276 2427.687 -156.58908706841527
277 2404.135 -154.41798995932743
278 2394.362 -153.50435423965322
279 2337.8140000000003 -147.94260963623393
280 2340.7000000000003 -148.09826719764976
281 2270.21 -140.69288011743828
282 2247.107 -138.15065044973946
283 2226.2 -135.8917083616652
284 2197.33 -132.99473613387696
285 2155.952 -128.90465378917241
286 2117.7120000000004 -124.84893878984326
287 2105.6050000000005 -123.39897889471759
288 2110.058 -123.98657881525767
289 2174.418 -130.2762892854828
290 2156.7419999999997 -128.3580385893605
291 2180.6459999999997 -130.68729722140063
292 2166.958 -129.32660753791265
293 2177.6180000000004 -130.1811910171154
294 2160.5660000000003 -128.07345489397602
295 2210.4519999999998 -132.89061965955685
296 2246.5919999999996 -136.45270671399666
297 2262.746 -137.9328341925242
298 2285.4489999999996 -140.1734985978197
299 2211.564 -132.75783238439888
300 2231.163 -135.06386214021384
301 2228.9230000000002 -134.95108502237426
302 2207.8590000000004 -132.30118681646655
303 2180.881 -129.89758558290373
304 2169.874 -129.0607438425926
305 2113.398 -123.67464310272646
306 2113.2430000000004 -124.02635364700193
307 2095.146 -122.46623983878096
308 2089.897 -121.7600828556903
309 2137.9309999999996 -126.87664199561709
310 2154.671 -128.10661300762473
311 2161.5089999999996 -128.6987612011602
312 2156.6289999999995 -128.4452652585259
313 2163.37 -128.9680496776635
314 2194.56 -131.9918537527073
315 2196.639 -131.59560975502484
316 2208.614 -132.44698758148738
317 2236.62 -135.07446335688243
318 2210.759 -132.35290302311475
319 2202.773 -131.43586719530862
320 2187.3740000000003 -130.03674904515245
321 2170.249 -128.51506736282528
322 2151.889 -126.45109099565005
323 2183.239 -129.30227626120995
324 2189.683 -130.3050437379686
325 2217.405 -133.38501591288784
326 2192.1009999999997 -130.93034292436872
327 2145.0340000000006 -126.05187791650128
328 2166.189 -128.108442659034
329 2216.258 -132.8029576930853
330 2199.168 -130.99017790139953
331 2218.731 -132.75406711437054
332 2234.553 -134.59798494280446
333 2189.4590000000003 -130.18707828553585
334 2176.423 -128.64309538306946
335 2153.264 -126.14811061056268
336 2142.05 -124.97608380969882
337 2145.048 -125.72926237916434
338 2105.515 -122.0075343783778
339 2020.3789999999997 -113.7602759352349
340 2030.4669999999999 -114.9525552777166
341 1979.364 -109.81121661389325
342 1967.5970000000002 -108.39516941274437
343 1955.8440000000003 -107.1956942171444
344 1931.721 -104.53627715275874
345 1904.3550000000002 -101.86877431845815
346 1894.516 -100.85465148681382
347 1894.821 -100.54097412829339
348 1920.56 -103.20109473992451
349 1931.014 -104.008683480121
350 1918.2699999999998 -102.81956662057769
351 1946.014 -105.40362037136279
352 1950.426 -106.0550482245875
353 1949.5690000000002 -106.05142413692047
354 1973.2390000000003 -108.90160025306864
355 1976.5610000000001 -109.52158400738827
356 1991.407 -111.01799617591648
357 2029.0849999999998 -114.99674801588303
358 2004.3969999999997 -112.56310604557973
359 1981.4650000000001 -110.51711005019936
360 1986.0190000000002 -111.13432198321638
361 1984.5160000000003 -111.17736658572883
362 1993.2159999999997 -112.12701896019526
363 1994.964 -112.28089105993497
364 1987.484 -111.14474539363523
365 2003.084 -112.43077288331624
366 1978.2099999999998 -109.80323578374775
367 1942.97 -106.27934102542967
368 1955.225 -107.16496068537167
369 1992.529 -110.79009327923991
370 1958.587 -106.95386159853328
371 1967.5990000000002 -107.75540982789785
372 1968.3709999999999 -107.89165216749618
373 1982.8079999999998 -109.32705222298213
374 1954.248 -106.42388707661311
375 1965.0209999999995 -107.54176786226887
376 2001.0969999999998 -111.41422764715738
377 2016.7069999999997 -113.0694788956001
378 2012.6429999999996 -112.5438468572391
379 2049.722 -116.43671388479945
380 2087.996 -120.42701723827437
381 2063.581 -118.16780571202544
382 2076.0240000000003 -119.26497893225914
383 2061.886 -117.73754667522488
384 2096.085 -121.34813584463345
385 2041.804 -115.84687567415077
386 2008.5520000000001 -112.21806574052516
387 2004.7730000000004 -111.65638047161488
388 2008.902 -112.36027246276839
389 1981.3620000000003 -109.59474199177433
390 1977.702 -109.08333402706114
391 1950.0399999999997 -106.46821718999574
392 1978.1719999999998 -109.57476870144296
393 1977.0969999999998 -109.73213239518782
394 1966.2490000000003 -108.67822636705986
395 1991.909 -111.26633601996737
396 1977.191 -110.01833708818467
397 1967.2580000000003 -109.05955414036791
398 1967.7730000000004 -108.80133264991407
399 1898.179 -101.7786395963354
400 1900.065 -102.243799395043
401 1918.0610000000004 -103.76890985532438
402 1907.782 -103.11382414881264
403 1912.4729999999995 -103.41797887935414
404 1889.0819999999999 -100.88086573603297
405 1879.4189999999999 -100.01523864849476
406 1897.846 -101.91856267269101
407 1920.0949999999998 -104.18431117899829
408 1930.5839999999996 -105.45875270444046
409 1975.1109999999996 -109.79637809253836
410 1990.605 -111.10530483443151
411 2002.935 -112.49187969775298
412 1956.1710000000003 -107.32863342137034
413 1955.7600000000002 -107.07681054295479
414 1946.3470000000002 -106.3308741540188
415 1994.766 -111.49537304449879
416 2019.1320000000003 -113.86223180887114
417 2002.0550000000003 -112.05343400124764
418 1955.7800000000002 -107.31320536907799
419 1953.7289999999998 -107.50530116953799
420 1950.7309999999998 -107.52767712482985
421 1937.8970000000002 -106.26051778991257
422 1939.684 -106.33687644748716
423 1920.593 -104.64092931015723
424 1939.643 -106.48229428479165
425 1924.2559999999999 -104.85532718476993
426 1941.873 -106.42919351099022
427 1917.4060000000002 -103.95028412989662
428 1954.7069999999999 -107.78999714037153
429 1958.3970000000002 -107.95228068476017
430 1962.0059999999999 -108.14771857648593
431 2008.6830000000002 -112.7525157526128
432 2004.9540000000004 -112.42432314481614
433 2016.601 -113.99846154650004
434 2056.529 -118.16155073416208
435 2059.506 -118.49877306473547
436 2047.971 -117.53435963571887
437 2045.075 -117.13908627451374
438 2031.0899999999997 -115.72572467022401
439 2023.288 -114.82662223385258
440 1999.9690000000003 -112.37054276576164
441 1928.67 -105.06377211870286
442 1921.0240000000001 -104.05905339144735
443 1973.1309999999999 -108.81077154489583
444 1952.589 -106.64223356680706
445 1972.289 -108.36490986558343
446 1949.355 -105.8725891900101
447 1966.229 -107.82385388528219
448 1963.0440000000003 -107.55443737694256
449 1967.132 -107.87966334827028
450 1976.482 -108.69729801792941
451 2082.818 -119.59109513062738
452 2116.347 -123.23805787806516
453 2097.504 -121.36287337841236
454 2082.736 -119.6898427180543
455 2034.8010000000002 -114.94297930679754
456 2037.2940000000003 -115.23925572300331
457 2038.19 -115.1513143627672
458 2021.3280000000002 -113.34654460521608
459 2018.834 -113.15625326580785
460 1973.566 -108.50589550372717
461 1916.89 -102.9379512540449
462 1887.5800000000004 -99.86344940356503
463 1877.423 -98.93241369058182
464 1849.5049999999999 -96.15560575184323
465 1884.525 -99.53925224032938
466 1883.727 -99.71626188817437
467 1907.2980000000002 -102.00945627473847
468 1936.578 -104.90031324922943
469 1938.5809999999997 -105.07420341499171
470 1991.007 -110.61735743395779
471 1991.1960000000004 -110.33251592132282
472 2008.7460000000003 -111.9086122133768
473 1975.7270000000003 -108.41258085598284
474 1993.1240000000005 -110.19229445081722
475 1968.762 -107.73106972338942
476 1964.393 -107.0461374634508
477 1928.4919999999997 -103.4344373052584
478 1913.891 -101.80525737446375
479 1929.0610000000001 -103.32173635358177
480 1931.279 -103.46433367438154
481 1904.6060000000002 -100.86098594585079
482 1934.8 -104.1315087424377
483 1926.578 -103.33121170832783
484 1945.6770000000001 -105.2733953803934
485 1951.4949999999997 -106.0490168495611
486 1916.6769999999997 -102.60941153330695
487 1967.512 -107.98079516458154
488 1942.025 -105.55105818355817
489 1919.223 -103.13550853580713
