episode steps reward
50 5631.303 -5.982573039280211e+87
51 5634.704 -8.026980822897607e+87
52 5704.354 -9.851327792172297e+87
53 5786.56 -1.1896394556863446e+88
54 5827.5509999999995 -1.3941456066966832e+88
55 5849.9169999999995 -1.598387359333499e+88
56 5890.178999999999 -1.802926596887444e+88
57 5794.198999999999 -2.0072978708885626e+88
58 5756.892999999998 -2.0078030096317623e+88
59 5759.752999999999 -2.0190263839971463e+88
60 5709.950999999999 -2.0436260482680862e+88
61 5763.104 -2.043351479369065e+88
62 5752.688 -2.0894740501552868e+88
63 5683.533 -2.0892522404506935e+88
64 5707.469999999999 -2.0996154944198034e+88
65 5673.594999999999 -2.1097257766673097e+88
66 5705.181999999999 -2.109720212484779e+88
67 5799.898999999999 -2.1100194600744823e+88
68 5849.589 -2.046384758637247e+88
69 5860.286 -2.0352114058328822e+88
70 5932.103 -2.0254379480727682e+88
71 5990.494000000001 -2.0257257074891993e+88
72 6026.6219999999985 -2.0228750122253362e+88
73 6075.974 -2.045702300796315e+88
74 6089.315999999999 -2.0350373285826786e+88
75 6169.323999999999 -2.0252136859762685e+88
76 6073.918 -2.025180475228441e+88
77 6000.265 -2.0250448822921464e+88
78 5975.8330000000005 -2.088658271356478e+88
79 5927.8240000000005 -2.088535432220769e+88
80 5799.112999999999 -2.0884296343773853e+88
81 5637.182 -2.1146630569930344e+88
82 5548.974999999999 -2.0934735237034447e+88
83 5437.104999999999 -2.0708698977642606e+88
84 5317.4220000000005 -2.031878721026751e+88
85 5241.139 -2.0318646909583472e+88
86 5216.232000000001 -2.0318041346779273e+88
87 5261.4580000000005 -2.0315985829575e+88
88 5270.225 -2.0315965833094722e+88
89 5291.992 -2.0316498283858104e+88
90 5354.129 -2.031751273932252e+88
91 5397.792 -2.0055970431836513e+88
92 5403.280000000001 -2.005410661826319e+88
93 5454.402 -2.005093396218359e+88
94 5523.45 -2.0444129756043653e+88
95 5523.551 -2.0444158234186428e+88
96 5510.670999999999 -2.044510833020904e+88
97 5486.180999999999 -1.9823958422608572e+88
98 5420.553 -1.982384755575815e+88
99 5404.4349999999995 -1.982407545468046e+88
100 5356.707 -1.982395068635626e+88
101 5317.363 -1.98238836760431e+88
102 5287.496000000001 -1.98260349314628e+88
103 5252.516000000001 -1.98257982726951e+88
104 5275.352 -1.982576561752657e+88
105 5256.058 -1.9823414494885565e+88
106 5199.811 -1.9823341779716784e+88
107 5287.156999999999 -2.044636611973538e+88
108 5318.335 -2.0446533899830926e+88
109 5379.196000000001 -2.0443951972312063e+88
110 5393.636 -2.0440833874637634e+88
111 5450.786000000001 -2.043935126624623e+88
112 5461.388000000001 -2.043919979740224e+88
113 5499.709000000001 -1.975527903661931e+88
114 5432.495 -1.9755129552153412e+88
115 5422.033 -2.001623416157779e+88
116 5554.389 -2.001737783908184e+88
117 5458.424 -2.0017823609597095e+88
118 5383.058000000001 -2.001785197767762e+88
119 5294.4 -2.0020280589100008e+88
120 5248.0019999999995 -2.009480466206924e+88
121 5171.985000000001 -2.0009499098049762e+88
122 5149.526 -2.0006084669108117e+88
123 5129.036000000001 -2.0437518825610766e+88
124 5167.481 -2.0488283182304323e+88
125 5179.606000000001 -1.9220726046392425e+88
126 5162.6849999999995 -1.921961001488479e+88
127 5180.918 -1.921936235607195e+88
128 5202.832999999999 -1.8269207871755794e+88
129 5173.949999999999 -1.8268631841036196e+88
130 5185.1449999999995 -1.819529902819119e+88
131 5160.043 -1.8282836455575736e+88
132 5185.665 -1.8282942451160055e+88
133 5116.374999999999 -1.8538914466621233e+88
134 5065.885 -1.848575657092217e+88
135 5032.166 -1.9494448323823396e+88
136 4969.197 -1.9491959130549264e+88
137 4939.978 -1.9491561449430685e+88
138 4970.42 -2.043850330342262e+88
139 4994.357000000001 -2.0436811605807033e+88
140 4961.561 -2.043882597243274e+88
141 4992.119000000001 -2.0662402340569088e+88
142 4915.0779999999995 -2.0666247518526966e+88
143 4926.339 -2.0663912108586856e+88
144 4873.833 -2.0663520314636524e+88
145 4851.409 -2.04352998501183e+88
146 4819.139 -2.043765810447971e+88
147 4766.308999999999 -2.0437983932893136e+88
148 4644.643999999999 -2.0437976573625778e+88
149 4618.704 -2.0439487662807622e+88
150 4654.4310000000005 -2.0700018178535265e+88
151 4579.253000000001 -2.0475575182755265e+88
152 4586.86 -1.9671335133594658e+88
153 4601.5199999999995 -1.9673775104160758e+88
154 4626.262000000001 -1.9676583970277006e+88
155 4580.265000000001 -1.979434051798307e+88
156 4654.148 -1.9742751468777305e+88
157 4678.0199999999995 -1.973988718191141e+88
158 4772.8820000000005 -2.000157726912609e+88
159 4775.327 -2.0099760268059943e+88
160 4722.425 -1.985756760056983e+88
161 4766.1 -1.9857718885887445e+88
162 4774.518 -2.0658892998429146e+88
163 4779.411 -2.065552387110007e+88
164 4750.630999999999 -2.0654680662638054e+88
165 4715.78 -2.0765344797569608e+88
166 4579.218999999999 -2.0816963334131085e+88
167 4540.410999999999 -2.081970574680689e+88
168 4488.393000000001 -2.0721022636462476e+88
169 4444.636 -2.0622969354237454e+88
170 4411.251999999999 -2.0084944426904603e+88
171 4355.652 -2.0082415930893306e+88
172 4345.3060000000005 -2.0084726804588554e+88
173 4305.004000000001 -2.0087018480498734e+88
174 4344.773 -2.008719116925865e+88
175 4433.592000000001 -2.008734731386413e+88
176 4478.369000000001 -2.008738969961573e+88
177 4518.627 -2.008740934459803e+88
178 4537.124 -2.014123624950719e+88
179 4577.176 -1.9451576616398528e+88
180 4668.2300000000005 -1.958269187237934e+88
181 4751.916 -1.9674149069803463e+88
182 4761.904 -1.9674223192765663e+88
183 4789.523999999999 -1.9671994931312247e+88
184 4735.441000000001 -1.9671904732292428e+88
185 4739.511 -1.9508035365609087e+88
186 4719.329 -1.9507994749493973e+88
187 4712.253 -1.9507115000430214e+88
188 4642.225 -1.9293630227022476e+88
189 4684.688 -1.9983798096131566e+88
190 4652.7919999999995 -1.9452047732331942e+88
191 4615.347 -1.936068870637157e+88
192 4602.163999999999 -1.936071683553173e+88
193 4676.873 -1.9589427970084862e+88
194 4751.803 -1.9589586338084943e+88
195 4780.185 -1.9753232329036505e+88
196 4838.106000000001 -1.9753276970610723e+88
197 4756.437000000001 -1.9754058671903262e+88
198 4823.018000000001 -1.9752440636641267e+88
199 4858.444 -1.9751179878742886e+88
200 4860.262 -2.066949052507606e+88
201 4868.650000000001 -2.0671111340784428e+88
202 4936.817000000001 -2.0671086454880448e+88
203 4867.351000000001 -2.044591208943658e+88
204 4873.875999999999 -2.0445569509409654e+88
205 4898.07 -2.04457174924372e+88
206 4916.618 -2.044247667818693e+88
207 4951.92 -2.044250837419175e+88
208 4979.591 -2.0443768710642546e+88
209 4886.88 -2.044516917250268e+88
210 4852.155000000001 -1.947219228954398e+88
211 4815.956000000001 -1.9472235228887713e+88
212 4774.544 -1.864019536654533e+88
213 4731.178000000001 -1.8637434320207656e+88
214 4639.112 -1.86383919070871e+88
215 4581.095 -1.863849978411686e+88
216 4554.693 -1.8640791991582066e+88
217 4619.631 -1.8638444871879703e+88
218 4575.094 -1.8638921761372894e+88
219 4645.792 -1.8255087828721934e+88
220 4672.602000000001 -1.922996884456512e+88
221 4784.608 -1.9227768866293924e+88
222 4771.967000000001 -2.0057961104016794e+88
223 4821.138 -2.0060712652658672e+88
224 4888.486999999999 -2.0061655261284435e+88
225 4934.757 -2.0060031284188075e+88
226 4905.088 -1.9800738037430988e+88
227 4814.16 -1.980313809356652e+88
228 4748.713 -1.980291982617459e+88
229 4628.03 -2.018712625556796e+88
230 4573.989 -1.920945803859674e+88
231 4454.11 -1.9212190003148532e+88
232 4369.518999999999 -1.9213982731870723e+88
233 4299.657 -1.921173880864132e+88
234 4210.727000000001 -1.9207970581548585e+88
235 4087.0600000000004 -1.9209384513724292e+88
236 4047.232 -1.946935083348791e+88
237 4088.994 -1.9469542720754333e+88
238 4150.746 -1.9469265747864566e+88
239 4117.133 -1.946895981709958e+88
240 4084.4700000000003 -2.0446625961285985e+88
241 4064.0460000000007 -2.0446132323256315e+88
242 4057.976 -2.0446390159611922e+88
243 4096.98 -2.044826812468898e+88
244 4084.578 -2.0451646124511038e+88
245 4111.945 -2.0451471705494355e+88
246 4127.657999999999 -2.0450876845751947e+88
247 4113.6359999999995 -2.0450001059188426e+88
248 4054.22 -2.0449434973389416e+88
249 4056.5399999999995 -2.044702323484988e+88
250 4093.4199999999996 -2.044697938989079e+88
251 4131.928 -2.044761536528197e+88
252 4194.7029999999995 -2.0701324917231285e+88
253 4154.705 -2.070121754093911e+88
254 4174.851000000001 -2.070052585180351e+88
255 4172.003000000001 -2.069869257352093e+88
256 4147.466 -2.0699688587957256e+88
257 4124.892000000001 -2.070026902398541e+88
258 4102.397000000001 -2.0699724654104873e+88
259 4059.934000000001 -2.0928280536377154e+88
260 4004.9740000000006 -2.092839304840716e+88
261 3919.69 -2.0242881976242595e+88
262 3884.297 -1.9985731624000123e+88
263 3835.3869999999997 -1.9985827492634494e+88
264 3795.2630000000004 -1.9986188758658155e+88
265 3798.6800000000003 -1.9987930637158352e+88
266 3786.131 -1.9984911457036358e+88
267 3713.129 -1.998150479677506e+88
268 3761.579 -1.9982823112550947e+88
269 3810.3650000000007 -1.9852950739385547e+88
270 3851.2019999999998 -2.0003922520338666e+88
271 3878.3840000000005 -2.068959968747829e+88
272 3838.8729999999996 -2.092477244408108e+88
273 3841.657 -2.0924960644546225e+88
274 3882.6449999999995 -2.0924676429619172e+88
275 3876.2480000000005 -2.1180755454670885e+88
276 3834.8490000000006 -2.0622608666299484e+88
277 3868.6200000000003 -2.0623315815340735e+88
278 3885.714 -2.062342139814886e+88
279 3862.075 -1.975664263542183e+88
280 3814.8830000000003 -1.9605966312915407e+88
281 3802.255 -1.9606334828683802e+88
282 3860.243 -1.937443090328601e+88
283 3931.9550000000004 -1.9374510139348997e+88
284 3939.064 -1.9136277688868786e+88
285 3878.751 -1.8880410802753512e+88
286 3892.5520000000006 -1.9438970694717736e+88
287 3827.999 -1.944099693971557e+88
288 3809.218 -1.944137342949438e+88
289 3805.2100000000005 -2.024721123589066e+88
290 3819.0870000000004 -2.0243701263626522e+88
291 3800.2840000000006 -2.0243218499698068e+88
292 3706.2079999999996 -2.0455153274788186e+88
293 3650.736 -2.045507263345841e+88
294 3607.0369999999994 -2.0691861983591127e+88
295 3605.857 -2.0689492133970024e+88
296 3605.7729999999997 -2.0690067247314352e+88
297 3689.0449999999996 -2.068947113327869e+88
298 3653.9980000000005 -2.068808999854612e+88
299 3702.192 -2.0729850210051406e+88
300 3721.7339999999995 -2.0733318567366405e+88
301 3722.95 -2.073311303662424e+88
302 3760.293 -2.0521156701872866e+88
303 3689.3909999999996 -2.0753224133220855e+88
304 3663.379 -2.0754648038493046e+88
305 3658.6989999999996 -2.0754573375956797e+88
306 3594.363999999999 -2.0756511740850613e+88
307 3568.999 -2.0951375810574783e+88
308 3578.737 -2.0955045078234265e+88
309 3496.468 -2.087499674127291e+88
310 3429.7609999999995 -2.087286433852083e+88
311 3398.316 -2.0873306600187217e+88
312 3403.2169999999996 -2.0873190847936045e+88
313 3412.7580000000003 -2.0641099602392786e+88
314 3372.3550000000005 -2.0639223188208476e+88
315 3333.357000000001 -2.0641861367695445e+88
316 3320.746 -2.064034122909953e+88
317 3306.451 -2.044679602741177e+88
318 3245.756 -2.0442055756166076e+88
319 3267.3460000000005 -2.044479067850489e+88
320 3278.0389999999998 -2.044383867824397e+88
321 3294.442 -2.0443553547159006e+88
322 3254.3379999999997 -2.0179207478019235e+88
323 3258.505 -2.0179047115166646e+88
324 3318.9010000000003 -2.0178999163854178e+88
325 3315.0950000000003 -2.0175593237223444e+88
326 3292.453 -2.027414393978705e+88
327 3298.1880000000006 -2.0274349869352898e+88
328 3327.5259999999994 -2.030723897348291e+88
329 3294.4049999999997 -2.0307568607801764e+88
330 3282.8120000000004 -2.0308479468302975e+88
331 3282.3910000000005 -2.0306550153219924e+88
332 3231.367 -2.0571221470360437e+88
333 3196.118 -2.0571547862908455e+88
334 3128.513 -2.0573519668244615e+88
335 3168.1839999999997 -2.0575322153332694e+88
336 3236.2039999999997 -2.073938510996068e+88
337 3170.6449999999995 -2.0739889383345195e+88
338 3147.377 -2.070916312580718e+88
339 3174.839 -2.0709141088302166e+88
340 3180.674 -1.993120758522483e+88
341 3206.7170000000006 -2.008689260904926e+88
342 3280.522 -2.0084824273852206e+88
343 3322.0919999999996 -2.0084664579703017e+88
344 3337.1269999999995 -2.008654551925265e+88
345 3341.818 -2.0088061959211025e+88
346 3326.21 -1.982671443562028e+88
347 3346.1049999999996 -1.907306409084447e+88
348 3317.4009999999994 -1.880794202236256e+88
349 3332.524999999999 -1.8807792767981357e+88
350 3323.2309999999998 -1.958481585814438e+88
351 3241.4710000000005 -1.9429560924322708e+88
352 3231.2160000000003 -1.9431640135490076e+88
353 3265.77 -1.9431674389539177e+88
354 3290.969 -1.9426909346551673e+88
355 3276.977 -1.9426020287581056e+88
356 3302.9990000000007 -1.9426170439297906e+88
357 3299.9620000000004 -2.0178966686636527e+88
358 3320.084 -2.0443794091096494e+88
359 3329.871 -2.0443745632901222e+88
360 3398.0099999999998 -2.011408616797351e+88
361 3478.0450000000005 -2.0115429886685502e+88
362 3472.7660000000005 -2.011515064827915e+88
363 3461.1510000000003 -2.0115146875805786e+88
364 3498.282 -2.0382000122701698e+88
365 3487.4909999999995 -2.0382905968903784e+88
366 3431.129 -2.0383824357766087e+88
367 3414.8959999999997 -2.038214928455084e+88
368 3409.792 -2.0380823027625866e+88
369 3365.976 -2.0380164813356228e+88
370 3282.965 -2.0711834284471603e+88
371 3224.625 -2.071211326216961e+88
372 3202.418 -2.071205095002984e+88
373 3184.005 -2.071093859852419e+88
374 3142.1140000000005 -2.0448832983355502e+88
375 3139.113 -2.0450116610807898e+88
376 3176.64 -2.0449335266781758e+88
377 3190.2300000000005 -2.044981237533594e+88
378 3182.844 -2.0451509054474942e+88
379 3197.1570000000006 -1.9604833823512613e+88
380 3190.625 -1.9604785767930655e+88
381 3202.2400000000002 -1.9604768162067607e+88
382 3242.3170000000005 -1.9604982393759448e+88
383 3241.4689999999996 -1.9605933169382306e+88
384 3236.022 -1.9144847349405133e+88
385 3270.81 -1.914246356027594e+88
386 3253.7580000000003 -1.9139982979028307e+88
387 3274.762 -1.9141390251110804e+88
388 3272.545 -1.914118538597256e+88
389 3248.3379999999997 -1.971883319734082e+88
390 3212.274 -1.9149047680772244e+88
391 3182.2699999999995 -1.914913711369348e+88
392 3117.5899999999997 -1.9148387128130266e+88
393 3109.337 -1.914654717187025e+88
394 3066.494 -1.960580392861237e+88
395 3015.816 -1.960682536938189e+88
396 3006.5200000000004 -1.9760427662765137e+88
397 2989.809 -1.976134014244839e+88
398 2971.3470000000007 -1.9760648493039765e+88
399 2967.6410000000005 -2.0275961671803283e+88
400 2996.4890000000005 -2.0845245967555233e+88
401 2960.493 -2.0845698636564495e+88
402 2927.9750000000004 -2.084556951878146e+88
403 2854.3129999999996 -2.0847460118407483e+88
404 2882.343 -2.109373176419897e+88
405 2861.7160000000003 -2.0273087104869687e+88
406 2867.29 -2.0119841615551292e+88
407 2875.1400000000003 -1.9162239005343137e+88
408 2900.063 -1.9161563231929288e+88
409 2864.8210000000004 -1.8916024488258972e+88
410 2887.547 -1.891655469847514e+88
411 2941.0389999999998 -1.8914988578060066e+88
412 2967.6220000000003 -1.8915658236585453e+88
413 3009.279 -1.8128579129941117e+88
414 2962.08 -1.7882240071466726e+88
415 2940.7889999999998 -1.8701480974612775e+88
416 2910.8360000000002 -1.8701964024514823e+88
417 2868.437 -1.96585218981373e+88
418 2878.7619999999997 -1.919980199812768e+88
419 2931.8830000000003 -1.9199869399827835e+88
420 2900.8720000000003 -1.9199722816299227e+88
421 2941.35 -1.9200891463307572e+88
422 2986.6079999999993 -1.9200848359152373e+88
423 3005.6269999999995 -1.998702374358445e+88
424 3041.8889999999997 -1.998715130315383e+88
425 3090.216 -1.9988261526298064e+88
426 3098.803 -1.9989978760530777e+88
427 3135.425 -1.9990348747140462e+88
428 3141.914 -2.0447263507530512e+88
429 3163.088 -2.0447142844769505e+88
430 3213.723 -2.0448126798307364e+88
431 3171.264 -2.044706758841447e+88
432 3160.6490000000003 -2.0447693418134267e+88
433 3157.2000000000003 -2.0448532153428226e+88
434 3156.153 -2.0448259688919097e+88
435 3171.36 -2.044846842198365e+88
436 3205.2320000000004 -2.0445928428726058e+88
437 3201.7850000000003 -2.0445681794271527e+88
438 3177.3070000000002 -2.0449140808687943e+88
439 3152.4390000000003 -2.044922887424837e+88
440 3120.847 -2.0449526694060908e+88
441 3127.603 -2.0449488854434407e+88
442 3055.826 -2.0449185275582246e+88
443 2996.9849999999997 -2.0445951517933948e+88
444 2973.8859999999995 -2.0445481528883817e+88
445 2933.246 -2.044556008996479e+88
446 2892.8269999999998 -2.044807850348753e+88
447 2853.227 -2.0448087728427433e+88
448 2785.7739999999994 -2.044844026521895e+88
449 2768.194 -2.044830403687684e+88
450 2736.8299999999995 -2.044664243984376e+88
451 2703.7129999999997 -2.044672462891113e+88
452 2727.1409999999996 -2.044812679697005e+88
453 2712.24 -2.0448924142651273e+88
454 2664.0019999999995 -2.044729142890683e+88
455 2667.509 -2.0447192446850624e+88
456 2621.331 -2.044676727104634e+88
457 2630.917 -2.044610681533835e+88
458 2642.642 -2.0443124788061867e+88
459 2600.4159999999997 -2.0558578943123866e+88
460 2617.5379999999996 -2.0559997991718398e+88
461 2606.5150000000003 -2.0561928355972735e+88
462 2598.467 -2.0559475894350444e+88
463 2605.3579999999997 -2.0561878878241924e+88
464 2648.487 -2.056425019804601e+88
465 2588.2940000000003 -2.056427239967922e+88
466 2595.889 -2.067771763224996e+88
467 2567.716 -2.067686802976308e+88
468 2594.831 -2.0934343467102235e+88
469 2596.757 -2.0817017926984983e+88
470 2598.79 -2.10654620715246e+88
471 2619.021 -2.1064198813375104e+88
472 2647.773 -2.131447610031895e+88
473 2670.954 -2.1314388721722506e+88
474 2706.8070000000002 -2.1312009129178612e+88
475 2802.987 -2.131140613518066e+88
476 2864.5730000000003 -2.12748638314025e+88
477 2861.379 -2.1275569877524668e+88
478 2842.1279999999997 -2.1169701256849533e+88
479 2828.153 -2.1171799802631635e+88
480 2794.1449999999995 -2.092327660239368e+88
481 2738.3360000000002 -2.092242218441828e+88
482 2678.657 -2.0672425178076682e+88
483 2677.566 -2.0672728435474208e+88
484 2628.165 -2.067518123242231e+88
485 2583.389 -2.0675896314890942e+88
486 2531.461 -2.059920752319022e+88
487 2520.1459999999997 -2.059978612550215e+88
488 2544.372 -2.0450616859913525e+88
489 2571.1449999999995 -2.0450218969078644e+88
