episode steps reward
332 2554.396 -2.7853568408087646e+72
333 2517.1749999999997 -3.365041895439962e+72
334 2553.834 -3.2369349527022844e+72
335 2604.011 -2.5304417553863005e+72
336 2600.0919999999996 -2.4550459296081445e+72
337 2545.29 -2.292268650791272e+72
338 2569.48 -3.035317774407642e+72
339 2505.8309999999997 -3.0241708108170652e+72
340 2524.033 -3.040784076104166e+72
341 2475.0119999999997 -3.272998438578477e+72
342 2471.0079999999994 -3.2177643636278896e+72
343 2476.125 -3.2869363951037798e+72
344 2434.843 -3.484170090404864e+72
345 2345.757 -3.5096893858870856e+72
346 2310.818 -4.0923446121097244e+72
347 2270.2160000000003 -4.365783234673266e+72
348 2236.0860000000002 -3.959107630700947e+72
349 2209.9129999999996 -4.214031424159106e+72
350 2164.274 -4.312911962398628e+72
351 2201.41 -3.531684988287987e+72
352 2162.583 -2.9096809862646834e+72
353 2122.1479999999997 -2.4310447134804304e+72
354 2081.258999999999 -2.294535115783447e+72
355 2091.053 -2.485893453789821e+72
356 2119.3749999999995 -2.310769343494493e+72
357 2123.6140000000005 -2.3467569859339022e+72
358 2125.364 -2.5251058941978467e+72
359 2109.928 -3.0665314077137404e+72
360 2067.338 -3.3936556359857692e+72
361 2013.6409999999996 -3.490527735365684e+72
362 2028.2579999999998 -3.4835620640271025e+72
363 2036.1629999999998 -3.3133412507042675e+72
364 2052.1279999999997 -3.2977918553326696e+72
365 2028.1689999999999 -3.0809142218440745e+72
366 2018.9509999999998 -2.9607035859569008e+72
367 2018.1709999999998 -2.4038112585349547e+72
368 2018.8280000000002 -2.1651516566036162e+72
369 2042.3929999999996 -2.035794521018081e+72
370 2107.06 -2.333988826062673e+72
371 2157.353 -2.586852212382891e+72
372 2151.7439999999997 -2.4945578329073272e+72
373 2167.584 -2.4945578329073272e+72
374 2173.4389999999994 -2.4642305919200066e+72
375 2226.5269999999996 -2.4752135643663616e+72
376 2210.297 -2.201555445738311e+72
377 2215.185 -2.3336713083472244e+72
378 2184.4109999999996 -2.779737817912896e+72
379 2158.74 -2.1302537797993278e+72
380 2124.996 -2.197275851989187e+72
381 2114.2039999999997 -2.6224593121779093e+72
382 2088.702 -2.8461069103645006e+72
383 2095.8230000000003 -2.9059705314831283e+72
384 2078.0650000000005 -3.329444664558509e+72
385 2044.991 -3.46173029650182e+72
